rental_id,rental_info
15287,"{'car_id': 4, 'customer_id': 76, 'agency_id': 3}"
15288,"{'car_id': 13, 'customer_id': 120, 'agency_id': 2}"
15289,"{'car_id': 14, 'customer_id': 121, 'agency_id': 2}"
15290,"{'car_id': 29, 'customer_id': 146, 'agency_id': 1}"
15291,"{'car_id': 18, 'customer_id': 51, 'agency_id': 3}"
15292,"{'car_id': 10, 'customer_id': 24, 'agency_id': 1}"
15293,"{'car_id': 12, 'customer_id': 38, 'agency_id': 3}"
15294,"{'car_id': 27, 'customer_id': 105, 'agency_id': 3}"
15295,"{'car_id': 26, 'customer_id': 85, 'agency_id': 1}"
15296,"{'car_id': 14, 'customer_id': 29, 'agency_id': 1}"
15297,"{'car_id': 26, 'customer_id': 64, 'agency_id': 4}"
15298,"{'car_id': 7, 'customer_id': 13, 'agency_id': 4}"
15299,"{'car_id': 18, 'customer_id': 102, 'agency_id': 1}"
15300,"{'car_id': 10, 'customer_id': 13, 'agency_id': 3}"
15301,"{'car_id': 6, 'customer_id': 88, 'agency_id': 2}"
15302,"{'car_id': 19, 'customer_id': 78, 'agency_id': 3}"
15303,"{'car_id': 17, 'customer_id': 6, 'agency_id': 1}"
15304,"{'car_id': 4, 'customer_id': 139, 'agency_id': 4}"
15305,"{'car_id': 3, 'customer_id': 28, 'agency_id': 4}"
15306,"{'car_id': 19, 'customer_id': 59, 'agency_id': 4}"
15307,"{'car_id': 10, 'customer_id': 132, 'agency_id': 3}"
15308,"{'car_id': 2, 'customer_id': 73, 'agency_id': 3}"
15309,"{'car_id': 8, 'customer_id': 131, 'agency_id': 2}"
15310,"{'car_id': 9, 'customer_id': 99, 'agency_id': 1}"
15311,"{'car_id': 1, 'customer_id': 5, 'agency_id': 3}"
15312,"{'car_id': 25, 'customer_id': 147, 'agency_id': 4}"
15313,"{'car_id': 20, 'customer_id': 114, 'agency_id': 1}"
15314,"{'car_id': 13, 'customer_id': 75, 'agency_id': 3}"
15315,"{'car_id': 22, 'customer_id': 29, 'agency_id': 2}"
15316,"{'car_id': 3, 'customer_id': 86, 'agency_id': 3}"
15317,"{'car_id': 22, 'customer_id': 25, 'agency_id': 2}"
15318,"{'car_id': 7, 'customer_id': 101, 'agency_id': 1}"
15319,"{'car_id': 5, 'customer_id': 150, 'agency_id': 2}"
15320,"{'car_id': 18, 'customer_id': 159, 'agency_id': 2}"
15321,"{'car_id': 25, 'customer_id': 83, 'agency_id': 1}"
15322,"{'car_id': 2, 'customer_id': 94, 'agency_id': 1}"
15323,"{'car_id': 26, 'customer_id': 4, 'agency_id': 1}"
15324,"{'car_id': 23, 'customer_id': 48, 'agency_id': 4}"
15325,"{'car_id': 11, 'customer_id': 88, 'agency_id': 1}"
15326,"{'car_id': 4, 'customer_id': 20, 'agency_id': 4}"
15327,"{'car_id': 25, 'customer_id': 29, 'agency_id': 1}"
15328,"{'car_id': 27, 'customer_id': 152, 'agency_id': 2}"
15329,"{'car_id': 8, 'customer_id': 58, 'agency_id': 2}"
15330,"{'car_id': 29, 'customer_id': 107, 'agency_id': 2}"
15331,"{'car_id': 6, 'customer_id': 149, 'agency_id': 2}"
15332,"{'car_id': 21, 'customer_id': 110, 'agency_id': 3}"
15333,"{'car_id': 21, 'customer_id': 75, 'agency_id': 1}"
15334,"{'car_id': 13, 'customer_id': 114, 'agency_id': 4}"
15335,"{'car_id': 29, 'customer_id': 154, 'agency_id': 3}"
15336,"{'car_id': 27, 'customer_id': 63, 'agency_id': 4}"
15337,"{'car_id': 7, 'customer_id': 137, 'agency_id': 2}"
15338,"{'car_id': 20, 'customer_id': 149, 'agency_id': 1}"
15339,"{'car_id': 4, 'customer_id': 80, 'agency_id': 1}"
15340,"{'car_id': 15, 'customer_id': 120, 'agency_id': 2}"
15341,"{'car_id': 2, 'customer_id': 30, 'agency_id': 4}"
15342,"{'car_id': 6, 'customer_id': 136, 'agency_id': 1}"
15343,"{'car_id': 24, 'customer_id': 18, 'agency_id': 3}"
15344,"{'car_id': 16, 'customer_id': 96, 'agency_id': 1}"
15345,"{'car_id': 26, 'customer_id': 41, 'agency_id': 4}"
15346,"{'car_id': 3, 'customer_id': 132, 'agency_id': 1}"
15347,"{'car_id': 28, 'customer_id': 19, 'agency_id': 2}"
15348,"{'car_id': 28, 'customer_id': 85, 'agency_id': 1}"
15349,"{'car_id': 24, 'customer_id': 30, 'agency_id': 2}"
15350,"{'car_id': 15, 'customer_id': 142, 'agency_id': 2}"
15351,"{'car_id': 3, 'customer_id': 87, 'agency_id': 2}"
15352,"{'car_id': 6, 'customer_id': 12, 'agency_id': 4}"
15353,"{'car_id': 20, 'customer_id': 90, 'agency_id': 3}"
15354,"{'car_id': 8, 'customer_id': 139, 'agency_id': 3}"
15355,"{'car_id': 28, 'customer_id': 122, 'agency_id': 2}"
15356,"{'car_id': 3, 'customer_id': 134, 'agency_id': 3}"
15357,"{'car_id': 11, 'customer_id': 85, 'agency_id': 4}"
15358,"{'car_id': 12, 'customer_id': 146, 'agency_id': 2}"
15359,"{'car_id': 26, 'customer_id': 154, 'agency_id': 2}"
15360,"{'car_id': 13, 'customer_id': 59, 'agency_id': 1}"
15361,"{'car_id': 6, 'customer_id': 46, 'agency_id': 4}"
15362,"{'car_id': 10, 'customer_id': 79, 'agency_id': 4}"
15363,"{'car_id': 4, 'customer_id': 51, 'agency_id': 4}"
15364,"{'car_id': 1, 'customer_id': 52, 'agency_id': 4}"
15365,"{'car_id': 5, 'customer_id': 152, 'agency_id': 4}"
15366,"{'car_id': 10, 'customer_id': 155, 'agency_id': 3}"
15367,"{'car_id': 14, 'customer_id': 104, 'agency_id': 3}"
15368,"{'car_id': 27, 'customer_id': 9, 'agency_id': 2}"
15369,"{'car_id': 5, 'customer_id': 5, 'agency_id': 2}"
15370,"{'car_id': 8, 'customer_id': 136, 'agency_id': 3}"
15371,"{'car_id': 17, 'customer_id': 45, 'agency_id': 1}"
15372,"{'car_id': 15, 'customer_id': 26, 'agency_id': 4}"
15373,"{'car_id': 23, 'customer_id': 30, 'agency_id': 2}"
15374,"{'car_id': 10, 'customer_id': 65, 'agency_id': 1}"
15375,"{'car_id': 1, 'customer_id': 73, 'agency_id': 4}"
15376,"{'car_id': 16, 'customer_id': 29, 'agency_id': 1}"
15377,"{'car_id': 2, 'customer_id': 103, 'agency_id': 1}"
15378,"{'car_id': 2, 'customer_id': 57, 'agency_id': 4}"
15379,"{'car_id': 11, 'customer_id': 20, 'agency_id': 2}"
15380,"{'car_id': 17, 'customer_id': 27, 'agency_id': 2}"
15381,"{'car_id': 2, 'customer_id': 27, 'agency_id': 2}"
15382,"{'car_id': 16, 'customer_id': 56, 'agency_id': 4}"
15383,"{'car_id': 12, 'customer_id': 112, 'agency_id': 1}"
15384,"{'car_id': 8, 'customer_id': 34, 'agency_id': 3}"
15385,"{'car_id': 24, 'customer_id': 134, 'agency_id': 3}"
15386,"{'car_id': 2, 'customer_id': 141, 'agency_id': 1}"
15387,"{'car_id': 24, 'customer_id': 64, 'agency_id': 4}"
15388,"{'car_id': 2, 'customer_id': 77, 'agency_id': 3}"
15389,"{'car_id': 6, 'customer_id': 98, 'agency_id': 4}"
15390,"{'car_id': 2, 'customer_id': 9, 'agency_id': 4}"
15391,"{'car_id': 14, 'customer_id': 11, 'agency_id': 2}"
15392,"{'car_id': 10, 'customer_id': 48, 'agency_id': 3}"
15393,"{'car_id': 12, 'customer_id': 39, 'agency_id': 4}"
15394,"{'car_id': 22, 'customer_id': 37, 'agency_id': 2}"
15395,"{'car_id': 21, 'customer_id': 112, 'agency_id': 2}"
15396,"{'car_id': 7, 'customer_id': 68, 'agency_id': 1}"
15397,"{'car_id': 25, 'customer_id': 5, 'agency_id': 4}"
15398,"{'car_id': 16, 'customer_id': 98, 'agency_id': 3}"
15399,"{'car_id': 16, 'customer_id': 22, 'agency_id': 1}"
15400,"{'car_id': 29, 'customer_id': 138, 'agency_id': 1}"
15401,"{'car_id': 8, 'customer_id': 13, 'agency_id': 1}"
15402,"{'car_id': 19, 'customer_id': 51, 'agency_id': 4}"
15403,"{'car_id': 11, 'customer_id': 94, 'agency_id': 3}"
15404,"{'car_id': 14, 'customer_id': 114, 'agency_id': 1}"
15405,"{'car_id': 28, 'customer_id': 140, 'agency_id': 2}"
15406,"{'car_id': 12, 'customer_id': 10, 'agency_id': 4}"
15407,"{'car_id': 17, 'customer_id': 88, 'agency_id': 2}"
15408,"{'car_id': 26, 'customer_id': 95, 'agency_id': 2}"
15409,"{'car_id': 20, 'customer_id': 112, 'agency_id': 1}"
15410,"{'car_id': 12, 'customer_id': 113, 'agency_id': 3}"
15411,"{'car_id': 20, 'customer_id': 86, 'agency_id': 1}"
15412,"{'car_id': 8, 'customer_id': 138, 'agency_id': 4}"
15413,"{'car_id': 1, 'customer_id': 64, 'agency_id': 4}"
15414,"{'car_id': 26, 'customer_id': 73, 'agency_id': 4}"
15415,"{'car_id': 4, 'customer_id': 56, 'agency_id': 3}"
15416,"{'car_id': 12, 'customer_id': 104, 'agency_id': 1}"
15417,"{'car_id': 25, 'customer_id': 59, 'agency_id': 1}"
15418,"{'car_id': 6, 'customer_id': 131, 'agency_id': 4}"
15419,"{'car_id': 1, 'customer_id': 127, 'agency_id': 2}"
15420,"{'car_id': 20, 'customer_id': 145, 'agency_id': 4}"
15421,"{'car_id': 27, 'customer_id': 138, 'agency_id': 1}"
15422,"{'car_id': 4, 'customer_id': 9, 'agency_id': 2}"
15423,"{'car_id': 6, 'customer_id': 142, 'agency_id': 4}"
15424,"{'car_id': 16, 'customer_id': 42, 'agency_id': 4}"
15425,"{'car_id': 29, 'customer_id': 16, 'agency_id': 4}"
15426,"{'car_id': 26, 'customer_id': 129, 'agency_id': 1}"
15427,"{'car_id': 22, 'customer_id': 115, 'agency_id': 4}"
15428,"{'car_id': 6, 'customer_id': 156, 'agency_id': 2}"
15429,"{'car_id': 28, 'customer_id': 91, 'agency_id': 4}"
15430,"{'car_id': 19, 'customer_id': 28, 'agency_id': 2}"
15431,"{'car_id': 25, 'customer_id': 76, 'agency_id': 4}"
15432,"{'car_id': 18, 'customer_id': 150, 'agency_id': 4}"
15433,"{'car_id': 4, 'customer_id': 88, 'agency_id': 1}"
15434,"{'car_id': 21, 'customer_id': 53, 'agency_id': 3}"
15435,"{'car_id': 4, 'customer_id': 32, 'agency_id': 2}"
15436,"{'car_id': 27, 'customer_id': 77, 'agency_id': 4}"
15437,"{'car_id': 2, 'customer_id': 58, 'agency_id': 4}"
15438,"{'car_id': 20, 'customer_id': 127, 'agency_id': 2}"
15439,"{'car_id': 2, 'customer_id': 49, 'agency_id': 4}"
15440,"{'car_id': 20, 'customer_id': 74, 'agency_id': 1}"
15441,"{'car_id': 2, 'customer_id': 140, 'agency_id': 3}"
15442,"{'car_id': 18, 'customer_id': 38, 'agency_id': 2}"
15443,"{'car_id': 18, 'customer_id': 64, 'agency_id': 2}"
15444,"{'car_id': 14, 'customer_id': 46, 'agency_id': 1}"
15445,"{'car_id': 19, 'customer_id': 142, 'agency_id': 2}"
15446,"{'car_id': 12, 'customer_id': 122, 'agency_id': 3}"
15447,"{'car_id': 26, 'customer_id': 116, 'agency_id': 3}"
15448,"{'car_id': 12, 'customer_id': 38, 'agency_id': 3}"
15449,"{'car_id': 4, 'customer_id': 134, 'agency_id': 4}"
15450,"{'car_id': 1, 'customer_id': 116, 'agency_id': 2}"
15451,"{'car_id': 7, 'customer_id': 46, 'agency_id': 4}"
15452,"{'car_id': 8, 'customer_id': 102, 'agency_id': 2}"
