rental_id,rental_info
11891,"{'car_id': 21, 'customer_id': 71, 'agency_id': 1}"
11892,"{'car_id': 11, 'customer_id': 52, 'agency_id': 2}"
11893,"{'car_id': 22, 'customer_id': 116, 'agency_id': 4}"
11894,"{'car_id': 5, 'customer_id': 107, 'agency_id': 1}"
11895,"{'car_id': 4, 'customer_id': 53, 'agency_id': 4}"
11896,"{'car_id': 8, 'customer_id': 131, 'agency_id': 2}"
11897,"{'car_id': 23, 'customer_id': 66, 'agency_id': 3}"
11898,"{'car_id': 24, 'customer_id': 60, 'agency_id': 4}"
11899,"{'car_id': 27, 'customer_id': 92, 'agency_id': 2}"
11900,"{'car_id': 3, 'customer_id': 40, 'agency_id': 4}"
11901,"{'car_id': 3, 'customer_id': 35, 'agency_id': 1}"
11902,"{'car_id': 3, 'customer_id': 72, 'agency_id': 1}"
11903,"{'car_id': 29, 'customer_id': 58, 'agency_id': 3}"
11904,"{'car_id': 3, 'customer_id': 131, 'agency_id': 4}"
11905,"{'car_id': 27, 'customer_id': 10, 'agency_id': 2}"
11906,"{'car_id': 12, 'customer_id': 40, 'agency_id': 1}"
11907,"{'car_id': 25, 'customer_id': 53, 'agency_id': 3}"
11908,"{'car_id': 14, 'customer_id': 153, 'agency_id': 4}"
11909,"{'car_id': 24, 'customer_id': 96, 'agency_id': 4}"
11910,"{'car_id': 24, 'customer_id': 151, 'agency_id': 4}"
11911,"{'car_id': 25, 'customer_id': 132, 'agency_id': 4}"
11912,"{'car_id': 14, 'customer_id': 67, 'agency_id': 2}"
11913,"{'car_id': 16, 'customer_id': 146, 'agency_id': 2}"
11914,"{'car_id': 2, 'customer_id': 131, 'agency_id': 3}"
11915,"{'car_id': 8, 'customer_id': 119, 'agency_id': 2}"
11916,"{'car_id': 18, 'customer_id': 49, 'agency_id': 2}"
11917,"{'car_id': 3, 'customer_id': 98, 'agency_id': 1}"
11918,"{'car_id': 26, 'customer_id': 35, 'agency_id': 4}"
11919,"{'car_id': 12, 'customer_id': 17, 'agency_id': 4}"
11920,"{'car_id': 13, 'customer_id': 61, 'agency_id': 1}"
11921,"{'car_id': 28, 'customer_id': 34, 'agency_id': 1}"
11922,"{'car_id': 24, 'customer_id': 126, 'agency_id': 1}"
11923,"{'car_id': 19, 'customer_id': 145, 'agency_id': 2}"
11924,"{'car_id': 1, 'customer_id': 8, 'agency_id': 4}"
11925,"{'car_id': 20, 'customer_id': 5, 'agency_id': 1}"
11926,"{'car_id': 22, 'customer_id': 92, 'agency_id': 2}"
11927,"{'car_id': 6, 'customer_id': 75, 'agency_id': 1}"
11928,"{'car_id': 5, 'customer_id': 39, 'agency_id': 4}"
11929,"{'car_id': 25, 'customer_id': 84, 'agency_id': 2}"
11930,"{'car_id': 26, 'customer_id': 150, 'agency_id': 1}"
11931,"{'car_id': 10, 'customer_id': 60, 'agency_id': 3}"
11932,"{'car_id': 5, 'customer_id': 159, 'agency_id': 4}"
11933,"{'car_id': 4, 'customer_id': 140, 'agency_id': 1}"
11934,"{'car_id': 9, 'customer_id': 42, 'agency_id': 4}"
11935,"{'car_id': 1, 'customer_id': 101, 'agency_id': 3}"
11936,"{'car_id': 20, 'customer_id': 81, 'agency_id': 1}"
11937,"{'car_id': 23, 'customer_id': 63, 'agency_id': 3}"
11938,"{'car_id': 7, 'customer_id': 125, 'agency_id': 2}"
11939,"{'car_id': 9, 'customer_id': 16, 'agency_id': 4}"
11940,"{'car_id': 9, 'customer_id': 126, 'agency_id': 3}"
11941,"{'car_id': 19, 'customer_id': 128, 'agency_id': 2}"
11942,"{'car_id': 19, 'customer_id': 134, 'agency_id': 2}"
11943,"{'car_id': 27, 'customer_id': 88, 'agency_id': 2}"
11944,"{'car_id': 26, 'customer_id': 10, 'agency_id': 2}"
11945,"{'car_id': 19, 'customer_id': 124, 'agency_id': 1}"
11946,"{'car_id': 22, 'customer_id': 91, 'agency_id': 3}"
11947,"{'car_id': 3, 'customer_id': 27, 'agency_id': 1}"
11948,"{'car_id': 28, 'customer_id': 118, 'agency_id': 4}"
11949,"{'car_id': 21, 'customer_id': 36, 'agency_id': 1}"
11950,"{'car_id': 28, 'customer_id': 50, 'agency_id': 2}"
11951,"{'car_id': 18, 'customer_id': 120, 'agency_id': 4}"
11952,"{'car_id': 20, 'customer_id': 43, 'agency_id': 2}"
11953,"{'car_id': 27, 'customer_id': 32, 'agency_id': 3}"
11954,"{'car_id': 22, 'customer_id': 135, 'agency_id': 1}"
11955,"{'car_id': 9, 'customer_id': 28, 'agency_id': 4}"
11956,"{'car_id': 7, 'customer_id': 116, 'agency_id': 3}"
11957,"{'car_id': 13, 'customer_id': 21, 'agency_id': 1}"
11958,"{'car_id': 29, 'customer_id': 40, 'agency_id': 1}"
11959,"{'car_id': 8, 'customer_id': 123, 'agency_id': 3}"
11960,"{'car_id': 9, 'customer_id': 79, 'agency_id': 1}"
11961,"{'car_id': 27, 'customer_id': 72, 'agency_id': 2}"
11962,"{'car_id': 25, 'customer_id': 23, 'agency_id': 2}"
11963,"{'car_id': 21, 'customer_id': 125, 'agency_id': 3}"
11964,"{'car_id': 28, 'customer_id': 153, 'agency_id': 3}"
11965,"{'car_id': 8, 'customer_id': 153, 'agency_id': 3}"
11966,"{'car_id': 7, 'customer_id': 57, 'agency_id': 3}"
11967,"{'car_id': 6, 'customer_id': 15, 'agency_id': 1}"
11968,"{'car_id': 18, 'customer_id': 153, 'agency_id': 3}"
11969,"{'car_id': 14, 'customer_id': 63, 'agency_id': 4}"
11970,"{'car_id': 16, 'customer_id': 20, 'agency_id': 3}"
11971,"{'car_id': 27, 'customer_id': 90, 'agency_id': 4}"
11972,"{'car_id': 6, 'customer_id': 108, 'agency_id': 1}"
11973,"{'car_id': 22, 'customer_id': 140, 'agency_id': 2}"
11974,"{'car_id': 14, 'customer_id': 81, 'agency_id': 4}"
11975,"{'car_id': 29, 'customer_id': 109, 'agency_id': 4}"
11976,"{'car_id': 18, 'customer_id': 123, 'agency_id': 1}"
11977,"{'car_id': 2, 'customer_id': 136, 'agency_id': 4}"
11978,"{'car_id': 24, 'customer_id': 76, 'agency_id': 3}"
11979,"{'car_id': 4, 'customer_id': 12, 'agency_id': 2}"
11980,"{'car_id': 2, 'customer_id': 142, 'agency_id': 4}"
11981,"{'car_id': 10, 'customer_id': 73, 'agency_id': 2}"
11982,"{'car_id': 20, 'customer_id': 61, 'agency_id': 1}"
11983,"{'car_id': 17, 'customer_id': 77, 'agency_id': 2}"
11984,"{'car_id': 24, 'customer_id': 67, 'agency_id': 1}"
11985,"{'car_id': 23, 'customer_id': 99, 'agency_id': 2}"
11986,"{'car_id': 22, 'customer_id': 11, 'agency_id': 1}"
11987,"{'car_id': 15, 'customer_id': 14, 'agency_id': 1}"
11988,"{'car_id': 23, 'customer_id': 47, 'agency_id': 4}"
11989,"{'car_id': 19, 'customer_id': 88, 'agency_id': 2}"
11990,"{'car_id': 20, 'customer_id': 60, 'agency_id': 4}"
11991,"{'car_id': 2, 'customer_id': 48, 'agency_id': 1}"
11992,"{'car_id': 26, 'customer_id': 121, 'agency_id': 1}"
11993,"{'car_id': 6, 'customer_id': 140, 'agency_id': 2}"
11994,"{'car_id': 21, 'customer_id': 36, 'agency_id': 1}"
11995,"{'car_id': 18, 'customer_id': 2, 'agency_id': 4}"
11996,"{'car_id': 23, 'customer_id': 77, 'agency_id': 1}"
11997,"{'car_id': 27, 'customer_id': 47, 'agency_id': 2}"
11998,"{'car_id': 18, 'customer_id': 26, 'agency_id': 3}"
11999,"{'car_id': 20, 'customer_id': 11, 'agency_id': 4}"
12000,"{'car_id': 29, 'customer_id': 112, 'agency_id': 1}"
12001,"{'car_id': 23, 'customer_id': 30, 'agency_id': 3}"
12002,"{'car_id': 16, 'customer_id': 139, 'agency_id': 1}"
12003,"{'car_id': 16, 'customer_id': 2, 'agency_id': 3}"
12004,"{'car_id': 10, 'customer_id': 10, 'agency_id': 4}"
12005,"{'car_id': 21, 'customer_id': 102, 'agency_id': 2}"
12006,"{'car_id': 15, 'customer_id': 53, 'agency_id': 3}"
12007,"{'car_id': 24, 'customer_id': 125, 'agency_id': 2}"
12008,"{'car_id': 3, 'customer_id': 4, 'agency_id': 4}"
12009,"{'car_id': 25, 'customer_id': 110, 'agency_id': 1}"
12010,"{'car_id': 27, 'customer_id': 105, 'agency_id': 3}"
12011,"{'car_id': 23, 'customer_id': 95, 'agency_id': 4}"
12012,"{'car_id': 16, 'customer_id': 77, 'agency_id': 2}"
12013,"{'car_id': 5, 'customer_id': 128, 'agency_id': 4}"
12014,"{'car_id': 8, 'customer_id': 122, 'agency_id': 3}"
12015,"{'car_id': 9, 'customer_id': 14, 'agency_id': 4}"
12016,"{'car_id': 19, 'customer_id': 57, 'agency_id': 3}"
12017,"{'car_id': 4, 'customer_id': 66, 'agency_id': 1}"
12018,"{'car_id': 28, 'customer_id': 58, 'agency_id': 1}"
12019,"{'car_id': 15, 'customer_id': 145, 'agency_id': 1}"
12020,"{'car_id': 24, 'customer_id': 158, 'agency_id': 1}"
12021,"{'car_id': 21, 'customer_id': 78, 'agency_id': 3}"
12022,"{'car_id': 22, 'customer_id': 134, 'agency_id': 4}"
12023,"{'car_id': 29, 'customer_id': 154, 'agency_id': 2}"
12024,"{'car_id': 11, 'customer_id': 107, 'agency_id': 3}"
12025,"{'car_id': 22, 'customer_id': 30, 'agency_id': 3}"
12026,"{'car_id': 15, 'customer_id': 103, 'agency_id': 2}"
12027,"{'car_id': 4, 'customer_id': 66, 'agency_id': 1}"
12028,"{'car_id': 12, 'customer_id': 1, 'agency_id': 3}"
12029,"{'car_id': 20, 'customer_id': 83, 'agency_id': 3}"
12030,"{'car_id': 3, 'customer_id': 34, 'agency_id': 4}"
12031,"{'car_id': 11, 'customer_id': 159, 'agency_id': 4}"
12032,"{'car_id': 24, 'customer_id': 95, 'agency_id': 1}"
12033,"{'car_id': 15, 'customer_id': 116, 'agency_id': 2}"
12034,"{'car_id': 28, 'customer_id': 31, 'agency_id': 3}"
12035,"{'car_id': 26, 'customer_id': 98, 'agency_id': 1}"
12036,"{'car_id': 10, 'customer_id': 31, 'agency_id': 3}"
12037,"{'car_id': 12, 'customer_id': 108, 'agency_id': 1}"
12038,"{'car_id': 13, 'customer_id': 48, 'agency_id': 3}"
12039,"{'car_id': 21, 'customer_id': 57, 'agency_id': 2}"
12040,"{'car_id': 27, 'customer_id': 146, 'agency_id': 3}"
12041,"{'car_id': 25, 'customer_id': 36, 'agency_id': 1}"
12042,"{'car_id': 14, 'customer_id': 58, 'agency_id': 3}"
12043,"{'car_id': 22, 'customer_id': 74, 'agency_id': 2}"
12044,"{'car_id': 8, 'customer_id': 14, 'agency_id': 1}"
12045,"{'car_id': 14, 'customer_id': 27, 'agency_id': 2}"
12046,"{'car_id': 27, 'customer_id': 52, 'agency_id': 2}"
12047,"{'car_id': 18, 'customer_id': 137, 'agency_id': 1}"
12048,"{'car_id': 28, 'customer_id': 136, 'agency_id': 1}"
12049,"{'car_id': 10, 'customer_id': 150, 'agency_id': 2}"
12050,"{'car_id': 11, 'customer_id': 140, 'agency_id': 2}"
12051,"{'car_id': 15, 'customer_id': 94, 'agency_id': 2}"
12052,"{'car_id': 20, 'customer_id': 139, 'agency_id': 3}"
