rental_id,rental_info
10193,"{'car_id': 24, 'customer_id': 69, 'agency_id': 2}"
10194,"{'car_id': 2, 'customer_id': 136, 'agency_id': 4}"
10195,"{'car_id': 6, 'customer_id': 38, 'agency_id': 4}"
10196,"{'car_id': 2, 'customer_id': 17, 'agency_id': 2}"
10197,"{'car_id': 3, 'customer_id': 129, 'agency_id': 3}"
10198,"{'car_id': 11, 'customer_id': 130, 'agency_id': 3}"
10199,"{'car_id': 11, 'customer_id': 93, 'agency_id': 1}"
10200,"{'car_id': 18, 'customer_id': 105, 'agency_id': 4}"
10201,"{'car_id': 22, 'customer_id': 145, 'agency_id': 1}"
10202,"{'car_id': 2, 'customer_id': 144, 'agency_id': 2}"
10203,"{'car_id': 8, 'customer_id': 20, 'agency_id': 2}"
10204,"{'car_id': 15, 'customer_id': 81, 'agency_id': 3}"
10205,"{'car_id': 2, 'customer_id': 55, 'agency_id': 1}"
10206,"{'car_id': 29, 'customer_id': 3, 'agency_id': 4}"
10207,"{'car_id': 20, 'customer_id': 2, 'agency_id': 3}"
10208,"{'car_id': 24, 'customer_id': 11, 'agency_id': 1}"
10209,"{'car_id': 12, 'customer_id': 47, 'agency_id': 1}"
10210,"{'car_id': 17, 'customer_id': 65, 'agency_id': 4}"
10211,"{'car_id': 10, 'customer_id': 21, 'agency_id': 4}"
10212,"{'car_id': 28, 'customer_id': 140, 'agency_id': 1}"
10213,"{'car_id': 27, 'customer_id': 105, 'agency_id': 3}"
10214,"{'car_id': 7, 'customer_id': 35, 'agency_id': 4}"
10215,"{'car_id': 26, 'customer_id': 40, 'agency_id': 2}"
10216,"{'car_id': 3, 'customer_id': 75, 'agency_id': 4}"
10217,"{'car_id': 11, 'customer_id': 21, 'agency_id': 2}"
10218,"{'car_id': 22, 'customer_id': 30, 'agency_id': 2}"
10219,"{'car_id': 5, 'customer_id': 126, 'agency_id': 4}"
10220,"{'car_id': 24, 'customer_id': 16, 'agency_id': 2}"
10221,"{'car_id': 6, 'customer_id': 38, 'agency_id': 2}"
10222,"{'car_id': 12, 'customer_id': 134, 'agency_id': 4}"
10223,"{'car_id': 16, 'customer_id': 87, 'agency_id': 3}"
10224,"{'car_id': 10, 'customer_id': 96, 'agency_id': 1}"
10225,"{'car_id': 18, 'customer_id': 76, 'agency_id': 1}"
10226,"{'car_id': 13, 'customer_id': 148, 'agency_id': 4}"
10227,"{'car_id': 17, 'customer_id': 90, 'agency_id': 3}"
10228,"{'car_id': 22, 'customer_id': 87, 'agency_id': 2}"
10229,"{'car_id': 17, 'customer_id': 13, 'agency_id': 1}"
10230,"{'car_id': 15, 'customer_id': 147, 'agency_id': 2}"
10231,"{'car_id': 27, 'customer_id': 22, 'agency_id': 3}"
10232,"{'car_id': 2, 'customer_id': 143, 'agency_id': 2}"
10233,"{'car_id': 5, 'customer_id': 29, 'agency_id': 2}"
10234,"{'car_id': 24, 'customer_id': 123, 'agency_id': 3}"
10235,"{'car_id': 15, 'customer_id': 8, 'agency_id': 3}"
10236,"{'car_id': 23, 'customer_id': 156, 'agency_id': 1}"
10237,"{'car_id': 6, 'customer_id': 147, 'agency_id': 4}"
10238,"{'car_id': 9, 'customer_id': 4, 'agency_id': 1}"
10239,"{'car_id': 25, 'customer_id': 134, 'agency_id': 2}"
10240,"{'car_id': 2, 'customer_id': 96, 'agency_id': 4}"
10241,"{'car_id': 1, 'customer_id': 158, 'agency_id': 3}"
10242,"{'car_id': 25, 'customer_id': 150, 'agency_id': 1}"
10243,"{'car_id': 18, 'customer_id': 119, 'agency_id': 2}"
10244,"{'car_id': 10, 'customer_id': 131, 'agency_id': 3}"
10245,"{'car_id': 17, 'customer_id': 2, 'agency_id': 2}"
10246,"{'car_id': 11, 'customer_id': 88, 'agency_id': 1}"
10247,"{'car_id': 23, 'customer_id': 156, 'agency_id': 1}"
10248,"{'car_id': 4, 'customer_id': 112, 'agency_id': 3}"
10249,"{'car_id': 7, 'customer_id': 40, 'agency_id': 4}"
10250,"{'car_id': 6, 'customer_id': 111, 'agency_id': 1}"
10251,"{'car_id': 1, 'customer_id': 117, 'agency_id': 4}"
10252,"{'car_id': 29, 'customer_id': 21, 'agency_id': 3}"
10253,"{'car_id': 22, 'customer_id': 71, 'agency_id': 4}"
10254,"{'car_id': 5, 'customer_id': 130, 'agency_id': 4}"
10255,"{'car_id': 23, 'customer_id': 74, 'agency_id': 2}"
10256,"{'car_id': 9, 'customer_id': 3, 'agency_id': 3}"
10257,"{'car_id': 4, 'customer_id': 144, 'agency_id': 4}"
10258,"{'car_id': 4, 'customer_id': 31, 'agency_id': 4}"
10259,"{'car_id': 25, 'customer_id': 92, 'agency_id': 4}"
10260,"{'car_id': 5, 'customer_id': 159, 'agency_id': 3}"
10261,"{'car_id': 4, 'customer_id': 96, 'agency_id': 2}"
10262,"{'car_id': 14, 'customer_id': 112, 'agency_id': 1}"
10263,"{'car_id': 5, 'customer_id': 140, 'agency_id': 1}"
10264,"{'car_id': 10, 'customer_id': 62, 'agency_id': 3}"
10265,"{'car_id': 7, 'customer_id': 115, 'agency_id': 4}"
10266,"{'car_id': 2, 'customer_id': 156, 'agency_id': 4}"
10267,"{'car_id': 19, 'customer_id': 124, 'agency_id': 3}"
10268,"{'car_id': 21, 'customer_id': 35, 'agency_id': 4}"
10269,"{'car_id': 7, 'customer_id': 52, 'agency_id': 2}"
10270,"{'car_id': 8, 'customer_id': 77, 'agency_id': 3}"
10271,"{'car_id': 20, 'customer_id': 154, 'agency_id': 1}"
10272,"{'car_id': 14, 'customer_id': 41, 'agency_id': 1}"
10273,"{'car_id': 25, 'customer_id': 101, 'agency_id': 2}"
10274,"{'car_id': 13, 'customer_id': 136, 'agency_id': 4}"
10275,"{'car_id': 9, 'customer_id': 18, 'agency_id': 1}"
10276,"{'car_id': 16, 'customer_id': 125, 'agency_id': 1}"
10277,"{'car_id': 26, 'customer_id': 147, 'agency_id': 1}"
10278,"{'car_id': 28, 'customer_id': 74, 'agency_id': 1}"
10279,"{'car_id': 6, 'customer_id': 139, 'agency_id': 3}"
10280,"{'car_id': 19, 'customer_id': 55, 'agency_id': 1}"
10281,"{'car_id': 28, 'customer_id': 83, 'agency_id': 3}"
10282,"{'car_id': 13, 'customer_id': 74, 'agency_id': 4}"
10283,"{'car_id': 1, 'customer_id': 46, 'agency_id': 2}"
10284,"{'car_id': 23, 'customer_id': 56, 'agency_id': 2}"
10285,"{'car_id': 7, 'customer_id': 95, 'agency_id': 1}"
10286,"{'car_id': 20, 'customer_id': 20, 'agency_id': 1}"
10287,"{'car_id': 12, 'customer_id': 70, 'agency_id': 4}"
10288,"{'car_id': 23, 'customer_id': 52, 'agency_id': 4}"
10289,"{'car_id': 8, 'customer_id': 87, 'agency_id': 2}"
10290,"{'car_id': 11, 'customer_id': 81, 'agency_id': 4}"
10291,"{'car_id': 22, 'customer_id': 91, 'agency_id': 2}"
10292,"{'car_id': 3, 'customer_id': 53, 'agency_id': 4}"
10293,"{'car_id': 15, 'customer_id': 159, 'agency_id': 3}"
10294,"{'car_id': 22, 'customer_id': 20, 'agency_id': 4}"
10295,"{'car_id': 25, 'customer_id': 14, 'agency_id': 3}"
10296,"{'car_id': 28, 'customer_id': 14, 'agency_id': 3}"
10297,"{'car_id': 11, 'customer_id': 73, 'agency_id': 2}"
10298,"{'car_id': 6, 'customer_id': 44, 'agency_id': 3}"
10299,"{'car_id': 16, 'customer_id': 52, 'agency_id': 1}"
10300,"{'car_id': 12, 'customer_id': 10, 'agency_id': 2}"
10301,"{'car_id': 16, 'customer_id': 144, 'agency_id': 4}"
10302,"{'car_id': 11, 'customer_id': 131, 'agency_id': 4}"
10303,"{'car_id': 12, 'customer_id': 121, 'agency_id': 3}"
10304,"{'car_id': 26, 'customer_id': 14, 'agency_id': 3}"
10305,"{'car_id': 12, 'customer_id': 125, 'agency_id': 2}"
10306,"{'car_id': 1, 'customer_id': 56, 'agency_id': 1}"
10307,"{'car_id': 10, 'customer_id': 134, 'agency_id': 2}"
10308,"{'car_id': 25, 'customer_id': 21, 'agency_id': 2}"
10309,"{'car_id': 14, 'customer_id': 109, 'agency_id': 3}"
10310,"{'car_id': 12, 'customer_id': 44, 'agency_id': 4}"
10311,"{'car_id': 24, 'customer_id': 146, 'agency_id': 1}"
10312,"{'car_id': 14, 'customer_id': 101, 'agency_id': 3}"
10313,"{'car_id': 3, 'customer_id': 102, 'agency_id': 2}"
10314,"{'car_id': 25, 'customer_id': 32, 'agency_id': 2}"
10315,"{'car_id': 26, 'customer_id': 136, 'agency_id': 4}"
10316,"{'car_id': 19, 'customer_id': 55, 'agency_id': 3}"
10317,"{'car_id': 28, 'customer_id': 97, 'agency_id': 3}"
10318,"{'car_id': 13, 'customer_id': 49, 'agency_id': 1}"
10319,"{'car_id': 29, 'customer_id': 112, 'agency_id': 4}"
10320,"{'car_id': 3, 'customer_id': 155, 'agency_id': 1}"
10321,"{'car_id': 10, 'customer_id': 155, 'agency_id': 4}"
10322,"{'car_id': 20, 'customer_id': 28, 'agency_id': 1}"
10323,"{'car_id': 23, 'customer_id': 135, 'agency_id': 4}"
10324,"{'car_id': 29, 'customer_id': 69, 'agency_id': 2}"
10325,"{'car_id': 28, 'customer_id': 122, 'agency_id': 3}"
10326,"{'car_id': 20, 'customer_id': 113, 'agency_id': 3}"
10327,"{'car_id': 6, 'customer_id': 82, 'agency_id': 2}"
10328,"{'car_id': 24, 'customer_id': 101, 'agency_id': 2}"
10329,"{'car_id': 6, 'customer_id': 81, 'agency_id': 3}"
10330,"{'car_id': 19, 'customer_id': 103, 'agency_id': 1}"
10331,"{'car_id': 24, 'customer_id': 57, 'agency_id': 2}"
10332,"{'car_id': 1, 'customer_id': 84, 'agency_id': 4}"
10333,"{'car_id': 26, 'customer_id': 139, 'agency_id': 3}"
10334,"{'car_id': 12, 'customer_id': 140, 'agency_id': 2}"
10335,"{'car_id': 9, 'customer_id': 133, 'agency_id': 4}"
10336,"{'car_id': 20, 'customer_id': 53, 'agency_id': 1}"
10337,"{'car_id': 26, 'customer_id': 75, 'agency_id': 4}"
10338,"{'car_id': 5, 'customer_id': 101, 'agency_id': 2}"
10339,"{'car_id': 19, 'customer_id': 14, 'agency_id': 1}"
10340,"{'car_id': 29, 'customer_id': 5, 'agency_id': 1}"
10341,"{'car_id': 23, 'customer_id': 88, 'agency_id': 3}"
10342,"{'car_id': 23, 'customer_id': 31, 'agency_id': 3}"
10343,"{'car_id': 15, 'customer_id': 105, 'agency_id': 2}"
10344,"{'car_id': 22, 'customer_id': 71, 'agency_id': 1}"
10345,"{'car_id': 22, 'customer_id': 85, 'agency_id': 1}"
10346,"{'car_id': 27, 'customer_id': 145, 'agency_id': 3}"
10347,"{'car_id': 16, 'customer_id': 2, 'agency_id': 4}"
10348,"{'car_id': 29, 'customer_id': 139, 'agency_id': 1}"
10349,"{'car_id': 10, 'customer_id': 62, 'agency_id': 1}"
10350,"{'car_id': 27, 'customer_id': 154, 'agency_id': 3}"
10351,"{'car_id': 15, 'customer_id': 104, 'agency_id': 1}"
10352,"{'car_id': 21, 'customer_id': 55, 'agency_id': 2}"
10353,"{'car_id': 3, 'customer_id': 123, 'agency_id': 1}"
10354,"{'car_id': 19, 'customer_id': 44, 'agency_id': 1}"
10355,"{'car_id': 28, 'customer_id': 104, 'agency_id': 1}"
10356,"{'car_id': 25, 'customer_id': 152, 'agency_id': 4}"
10357,"{'car_id': 13, 'customer_id': 5, 'agency_id': 4}"
10358,"{'car_id': 5, 'customer_id': 106, 'agency_id': 4}"
10359,"{'car_id': 16, 'customer_id': 116, 'agency_id': 2}"
10360,"{'car_id': 25, 'customer_id': 7, 'agency_id': 2}"
10361,"{'car_id': 26, 'customer_id': 7, 'agency_id': 4}"
10362,"{'car_id': 27, 'customer_id': 92, 'agency_id': 3}"
10363,"{'car_id': 19, 'customer_id': 86, 'agency_id': 1}"
10364,"{'car_id': 18, 'customer_id': 131, 'agency_id': 3}"
10365,"{'car_id': 24, 'customer_id': 135, 'agency_id': 2}"
10366,"{'car_id': 2, 'customer_id': 81, 'agency_id': 3}"
10367,"{'car_id': 16, 'customer_id': 32, 'agency_id': 3}"
10368,"{'car_id': 12, 'customer_id': 59, 'agency_id': 2}"
10369,"{'car_id': 23, 'customer_id': 116, 'agency_id': 4}"
10370,"{'car_id': 16, 'customer_id': 83, 'agency_id': 2}"
10371,"{'car_id': 14, 'customer_id': 67, 'agency_id': 3}"
10372,"{'car_id': 15, 'customer_id': 87, 'agency_id': 4}"
10373,"{'car_id': 15, 'customer_id': 30, 'agency_id': 1}"
10374,"{'car_id': 28, 'customer_id': 104, 'agency_id': 4}"
10375,"{'car_id': 16, 'customer_id': 67, 'agency_id': 2}"
10376,"{'car_id': 5, 'customer_id': 65, 'agency_id': 4}"
10377,"{'car_id': 8, 'customer_id': 83, 'agency_id': 2}"
10378,"{'car_id': 28, 'customer_id': 37, 'agency_id': 2}"
10379,"{'car_id': 20, 'customer_id': 102, 'agency_id': 4}"
10380,"{'car_id': 5, 'customer_id': 136, 'agency_id': 4}"
10381,"{'car_id': 7, 'customer_id': 22, 'agency_id': 4}"
10382,"{'car_id': 11, 'customer_id': 88, 'agency_id': 4}"
10383,"{'car_id': 27, 'customer_id': 128, 'agency_id': 1}"
10384,"{'car_id': 20, 'customer_id': 12, 'agency_id': 2}"
10385,"{'car_id': 23, 'customer_id': 49, 'agency_id': 2}"
10386,"{'car_id': 6, 'customer_id': 157, 'agency_id': 1}"
10387,"{'car_id': 22, 'customer_id': 117, 'agency_id': 4}"
10388,"{'car_id': 27, 'customer_id': 97, 'agency_id': 4}"
10389,"{'car_id': 4, 'customer_id': 106, 'agency_id': 1}"
10390,"{'car_id': 24, 'customer_id': 109, 'agency_id': 4}"
10391,"{'car_id': 14, 'customer_id': 128, 'agency_id': 4}"
10392,"{'car_id': 10, 'customer_id': 28, 'agency_id': 2}"
10393,"{'car_id': 29, 'customer_id': 38, 'agency_id': 1}"
10394,"{'car_id': 9, 'customer_id': 105, 'agency_id': 3}"
10395,"{'car_id': 23, 'customer_id': 38, 'agency_id': 2}"
10396,"{'car_id': 4, 'customer_id': 5, 'agency_id': 4}"
10397,"{'car_id': 11, 'customer_id': 70, 'agency_id': 4}"
10398,"{'car_id': 19, 'customer_id': 4, 'agency_id': 1}"
10399,"{'car_id': 19, 'customer_id': 26, 'agency_id': 1}"
10400,"{'car_id': 1, 'customer_id': 39, 'agency_id': 2}"
10401,"{'car_id': 2, 'customer_id': 85, 'agency_id': 4}"
10402,"{'car_id': 21, 'customer_id': 110, 'agency_id': 1}"
10403,"{'car_id': 1, 'customer_id': 125, 'agency_id': 4}"
10404,"{'car_id': 19, 'customer_id': 14, 'agency_id': 2}"
10405,"{'car_id': 25, 'customer_id': 154, 'agency_id': 3}"
10406,"{'car_id': 21, 'customer_id': 127, 'agency_id': 1}"
10407,"{'car_id': 24, 'customer_id': 90, 'agency_id': 2}"
10408,"{'car_id': 9, 'customer_id': 81, 'agency_id': 4}"
10409,"{'car_id': 8, 'customer_id': 84, 'agency_id': 4}"
10410,"{'car_id': 11, 'customer_id': 152, 'agency_id': 1}"
10411,"{'car_id': 26, 'customer_id': 86, 'agency_id': 2}"
10412,"{'car_id': 20, 'customer_id': 105, 'agency_id': 2}"
10413,"{'car_id': 26, 'customer_id': 43, 'agency_id': 1}"
10414,"{'car_id': 3, 'customer_id': 34, 'agency_id': 2}"
10415,"{'car_id': 20, 'customer_id': 45, 'agency_id': 3}"
10416,"{'car_id': 23, 'customer_id': 153, 'agency_id': 3}"
10417,"{'car_id': 18, 'customer_id': 133, 'agency_id': 4}"
10418,"{'car_id': 9, 'customer_id': 6, 'agency_id': 4}"
10419,"{'car_id': 29, 'customer_id': 103, 'agency_id': 4}"
10420,"{'car_id': 20, 'customer_id': 63, 'agency_id': 2}"
10421,"{'car_id': 17, 'customer_id': 47, 'agency_id': 4}"
10422,"{'car_id': 20, 'customer_id': 154, 'agency_id': 3}"
10423,"{'car_id': 14, 'customer_id': 9, 'agency_id': 2}"
10424,"{'car_id': 13, 'customer_id': 22, 'agency_id': 1}"
10425,"{'car_id': 5, 'customer_id': 58, 'agency_id': 2}"
10426,"{'car_id': 29, 'customer_id': 149, 'agency_id': 2}"
10427,"{'car_id': 8, 'customer_id': 130, 'agency_id': 1}"
10428,"{'car_id': 7, 'customer_id': 109, 'agency_id': 2}"
10429,"{'car_id': 28, 'customer_id': 121, 'agency_id': 4}"
10430,"{'car_id': 25, 'customer_id': 68, 'agency_id': 3}"
10431,"{'car_id': 15, 'customer_id': 6, 'agency_id': 1}"
10432,"{'car_id': 6, 'customer_id': 71, 'agency_id': 4}"
10433,"{'car_id': 1, 'customer_id': 65, 'agency_id': 2}"
10434,"{'car_id': 8, 'customer_id': 50, 'agency_id': 1}"
10435,"{'car_id': 9, 'customer_id': 3, 'agency_id': 1}"
10436,"{'car_id': 10, 'customer_id': 8, 'agency_id': 3}"
10437,"{'car_id': 6, 'customer_id': 5, 'agency_id': 1}"
10438,"{'car_id': 1, 'customer_id': 126, 'agency_id': 3}"
10439,"{'car_id': 19, 'customer_id': 70, 'agency_id': 2}"
10440,"{'car_id': 15, 'customer_id': 88, 'agency_id': 3}"
10441,"{'car_id': 17, 'customer_id': 134, 'agency_id': 1}"
10442,"{'car_id': 1, 'customer_id': 135, 'agency_id': 2}"
10443,"{'car_id': 2, 'customer_id': 150, 'agency_id': 2}"
10444,"{'car_id': 27, 'customer_id': 95, 'agency_id': 4}"
10445,"{'car_id': 4, 'customer_id': 148, 'agency_id': 1}"
10446,"{'car_id': 9, 'customer_id': 48, 'agency_id': 3}"
10447,"{'car_id': 6, 'customer_id': 45, 'agency_id': 1}"
10448,"{'car_id': 26, 'customer_id': 25, 'agency_id': 1}"
10449,"{'car_id': 19, 'customer_id': 84, 'agency_id': 1}"
10450,"{'car_id': 15, 'customer_id': 49, 'agency_id': 3}"
10451,"{'car_id': 26, 'customer_id': 43, 'agency_id': 1}"
10452,"{'car_id': 8, 'customer_id': 140, 'agency_id': 3}"
10453,"{'car_id': 3, 'customer_id': 49, 'agency_id': 1}"
10454,"{'car_id': 28, 'customer_id': 128, 'agency_id': 2}"
10455,"{'car_id': 19, 'customer_id': 101, 'agency_id': 4}"
10456,"{'car_id': 21, 'customer_id': 83, 'agency_id': 4}"
10457,"{'car_id': 18, 'customer_id': 39, 'agency_id': 4}"
10458,"{'car_id': 26, 'customer_id': 61, 'agency_id': 3}"
10459,"{'car_id': 13, 'customer_id': 52, 'agency_id': 3}"
10460,"{'car_id': 26, 'customer_id': 94, 'agency_id': 4}"
10461,"{'car_id': 22, 'customer_id': 22, 'agency_id': 3}"
10462,"{'car_id': 26, 'customer_id': 61, 'agency_id': 4}"
10463,"{'car_id': 5, 'customer_id': 98, 'agency_id': 4}"
10464,"{'car_id': 12, 'customer_id': 60, 'agency_id': 3}"
10465,"{'car_id': 11, 'customer_id': 112, 'agency_id': 2}"
10466,"{'car_id': 2, 'customer_id': 122, 'agency_id': 2}"
10467,"{'car_id': 20, 'customer_id': 24, 'agency_id': 3}"
10468,"{'car_id': 25, 'customer_id': 75, 'agency_id': 1}"
10469,"{'car_id': 29, 'customer_id': 44, 'agency_id': 2}"
10470,"{'car_id': 8, 'customer_id': 113, 'agency_id': 3}"
10471,"{'car_id': 17, 'customer_id': 8, 'agency_id': 1}"
10472,"{'car_id': 26, 'customer_id': 90, 'agency_id': 1}"
10473,"{'car_id': 22, 'customer_id': 71, 'agency_id': 3}"
10474,"{'car_id': 10, 'customer_id': 40, 'agency_id': 3}"
10475,"{'car_id': 6, 'customer_id': 117, 'agency_id': 4}"
10476,"{'car_id': 5, 'customer_id': 158, 'agency_id': 3}"
