rental_id,rental_info
14438,"{'car_id': 4, 'customer_id': 122, 'agency_id': 3}"
14439,"{'car_id': 2, 'customer_id': 46, 'agency_id': 4}"
14440,"{'car_id': 26, 'customer_id': 87, 'agency_id': 3}"
14441,"{'car_id': 8, 'customer_id': 82, 'agency_id': 1}"
14442,"{'car_id': 8, 'customer_id': 126, 'agency_id': 1}"
14443,"{'car_id': 19, 'customer_id': 153, 'agency_id': 4}"
14444,"{'car_id': 28, 'customer_id': 4, 'agency_id': 3}"
14445,"{'car_id': 28, 'customer_id': 153, 'agency_id': 3}"
14446,"{'car_id': 19, 'customer_id': 138, 'agency_id': 2}"
14447,"{'car_id': 13, 'customer_id': 20, 'agency_id': 3}"
14448,"{'car_id': 11, 'customer_id': 105, 'agency_id': 4}"
14449,"{'car_id': 1, 'customer_id': 93, 'agency_id': 2}"
14450,"{'car_id': 18, 'customer_id': 126, 'agency_id': 2}"
14451,"{'car_id': 10, 'customer_id': 24, 'agency_id': 2}"
14452,"{'car_id': 19, 'customer_id': 9, 'agency_id': 3}"
14453,"{'car_id': 23, 'customer_id': 57, 'agency_id': 1}"
14454,"{'car_id': 22, 'customer_id': 96, 'agency_id': 1}"
14455,"{'car_id': 25, 'customer_id': 119, 'agency_id': 3}"
14456,"{'car_id': 3, 'customer_id': 44, 'agency_id': 4}"
14457,"{'car_id': 4, 'customer_id': 95, 'agency_id': 1}"
14458,"{'car_id': 26, 'customer_id': 140, 'agency_id': 3}"
14459,"{'car_id': 20, 'customer_id': 7, 'agency_id': 4}"
14460,"{'car_id': 20, 'customer_id': 139, 'agency_id': 1}"
14461,"{'car_id': 11, 'customer_id': 127, 'agency_id': 1}"
14462,"{'car_id': 27, 'customer_id': 92, 'agency_id': 3}"
14463,"{'car_id': 4, 'customer_id': 146, 'agency_id': 2}"
14464,"{'car_id': 14, 'customer_id': 4, 'agency_id': 3}"
14465,"{'car_id': 13, 'customer_id': 45, 'agency_id': 4}"
14466,"{'car_id': 19, 'customer_id': 121, 'agency_id': 4}"
14467,"{'car_id': 10, 'customer_id': 68, 'agency_id': 4}"
14468,"{'car_id': 7, 'customer_id': 129, 'agency_id': 2}"
14469,"{'car_id': 27, 'customer_id': 143, 'agency_id': 4}"
14470,"{'car_id': 1, 'customer_id': 79, 'agency_id': 3}"
14471,"{'car_id': 28, 'customer_id': 55, 'agency_id': 3}"
14472,"{'car_id': 14, 'customer_id': 118, 'agency_id': 4}"
14473,"{'car_id': 15, 'customer_id': 119, 'agency_id': 3}"
14474,"{'car_id': 7, 'customer_id': 76, 'agency_id': 4}"
14475,"{'car_id': 17, 'customer_id': 155, 'agency_id': 2}"
14476,"{'car_id': 6, 'customer_id': 85, 'agency_id': 3}"
14477,"{'car_id': 5, 'customer_id': 17, 'agency_id': 1}"
14478,"{'car_id': 26, 'customer_id': 99, 'agency_id': 4}"
14479,"{'car_id': 11, 'customer_id': 97, 'agency_id': 1}"
14480,"{'car_id': 14, 'customer_id': 30, 'agency_id': 2}"
14481,"{'car_id': 4, 'customer_id': 152, 'agency_id': 3}"
14482,"{'car_id': 15, 'customer_id': 47, 'agency_id': 3}"
14483,"{'car_id': 5, 'customer_id': 92, 'agency_id': 4}"
14484,"{'car_id': 29, 'customer_id': 27, 'agency_id': 3}"
14485,"{'car_id': 6, 'customer_id': 50, 'agency_id': 4}"
14486,"{'car_id': 13, 'customer_id': 135, 'agency_id': 2}"
14487,"{'car_id': 4, 'customer_id': 129, 'agency_id': 3}"
14488,"{'car_id': 21, 'customer_id': 8, 'agency_id': 4}"
14489,"{'car_id': 17, 'customer_id': 21, 'agency_id': 1}"
14490,"{'car_id': 9, 'customer_id': 140, 'agency_id': 3}"
14491,"{'car_id': 23, 'customer_id': 64, 'agency_id': 4}"
14492,"{'car_id': 16, 'customer_id': 55, 'agency_id': 3}"
14493,"{'car_id': 21, 'customer_id': 62, 'agency_id': 3}"
14494,"{'car_id': 8, 'customer_id': 122, 'agency_id': 3}"
14495,"{'car_id': 4, 'customer_id': 155, 'agency_id': 2}"
14496,"{'car_id': 12, 'customer_id': 32, 'agency_id': 1}"
14497,"{'car_id': 2, 'customer_id': 139, 'agency_id': 4}"
14498,"{'car_id': 14, 'customer_id': 63, 'agency_id': 1}"
14499,"{'car_id': 26, 'customer_id': 119, 'agency_id': 2}"
14500,"{'car_id': 24, 'customer_id': 125, 'agency_id': 2}"
14501,"{'car_id': 11, 'customer_id': 114, 'agency_id': 2}"
14502,"{'car_id': 18, 'customer_id': 11, 'agency_id': 3}"
14503,"{'car_id': 6, 'customer_id': 56, 'agency_id': 3}"
14504,"{'car_id': 23, 'customer_id': 64, 'agency_id': 4}"
14505,"{'car_id': 2, 'customer_id': 133, 'agency_id': 4}"
14506,"{'car_id': 26, 'customer_id': 45, 'agency_id': 4}"
14507,"{'car_id': 28, 'customer_id': 85, 'agency_id': 3}"
14508,"{'car_id': 20, 'customer_id': 54, 'agency_id': 1}"
14509,"{'car_id': 21, 'customer_id': 79, 'agency_id': 1}"
14510,"{'car_id': 12, 'customer_id': 12, 'agency_id': 2}"
14511,"{'car_id': 2, 'customer_id': 93, 'agency_id': 4}"
14512,"{'car_id': 24, 'customer_id': 76, 'agency_id': 2}"
14513,"{'car_id': 20, 'customer_id': 61, 'agency_id': 4}"
14514,"{'car_id': 13, 'customer_id': 67, 'agency_id': 2}"
14515,"{'car_id': 5, 'customer_id': 148, 'agency_id': 2}"
14516,"{'car_id': 17, 'customer_id': 53, 'agency_id': 3}"
14517,"{'car_id': 21, 'customer_id': 69, 'agency_id': 2}"
14518,"{'car_id': 8, 'customer_id': 93, 'agency_id': 1}"
14519,"{'car_id': 19, 'customer_id': 68, 'agency_id': 3}"
14520,"{'car_id': 28, 'customer_id': 139, 'agency_id': 2}"
14521,"{'car_id': 3, 'customer_id': 119, 'agency_id': 4}"
14522,"{'car_id': 9, 'customer_id': 130, 'agency_id': 4}"
14523,"{'car_id': 5, 'customer_id': 157, 'agency_id': 1}"
14524,"{'car_id': 29, 'customer_id': 90, 'agency_id': 1}"
14525,"{'car_id': 8, 'customer_id': 64, 'agency_id': 4}"
14526,"{'car_id': 5, 'customer_id': 156, 'agency_id': 3}"
14527,"{'car_id': 29, 'customer_id': 29, 'agency_id': 1}"
14528,"{'car_id': 5, 'customer_id': 94, 'agency_id': 3}"
14529,"{'car_id': 15, 'customer_id': 113, 'agency_id': 4}"
14530,"{'car_id': 27, 'customer_id': 120, 'agency_id': 4}"
14531,"{'car_id': 16, 'customer_id': 83, 'agency_id': 2}"
14532,"{'car_id': 20, 'customer_id': 132, 'agency_id': 1}"
14533,"{'car_id': 19, 'customer_id': 108, 'agency_id': 1}"
14534,"{'car_id': 25, 'customer_id': 100, 'agency_id': 3}"
14535,"{'car_id': 10, 'customer_id': 31, 'agency_id': 2}"
14536,"{'car_id': 24, 'customer_id': 125, 'agency_id': 3}"
14537,"{'car_id': 19, 'customer_id': 116, 'agency_id': 2}"
14538,"{'car_id': 18, 'customer_id': 146, 'agency_id': 2}"
14539,"{'car_id': 9, 'customer_id': 117, 'agency_id': 3}"
14540,"{'car_id': 27, 'customer_id': 78, 'agency_id': 4}"
14541,"{'car_id': 3, 'customer_id': 51, 'agency_id': 3}"
14542,"{'car_id': 5, 'customer_id': 4, 'agency_id': 4}"
14543,"{'car_id': 2, 'customer_id': 99, 'agency_id': 2}"
14544,"{'car_id': 28, 'customer_id': 14, 'agency_id': 2}"
14545,"{'car_id': 5, 'customer_id': 132, 'agency_id': 3}"
14546,"{'car_id': 13, 'customer_id': 26, 'agency_id': 2}"
14547,"{'car_id': 20, 'customer_id': 73, 'agency_id': 4}"
14548,"{'car_id': 28, 'customer_id': 124, 'agency_id': 1}"
14549,"{'car_id': 12, 'customer_id': 60, 'agency_id': 3}"
14550,"{'car_id': 8, 'customer_id': 18, 'agency_id': 4}"
14551,"{'car_id': 1, 'customer_id': 38, 'agency_id': 4}"
14552,"{'car_id': 26, 'customer_id': 106, 'agency_id': 3}"
14553,"{'car_id': 22, 'customer_id': 87, 'agency_id': 1}"
14554,"{'car_id': 3, 'customer_id': 34, 'agency_id': 3}"
14555,"{'car_id': 17, 'customer_id': 88, 'agency_id': 3}"
14556,"{'car_id': 22, 'customer_id': 62, 'agency_id': 4}"
14557,"{'car_id': 5, 'customer_id': 24, 'agency_id': 2}"
14558,"{'car_id': 28, 'customer_id': 57, 'agency_id': 2}"
14559,"{'car_id': 24, 'customer_id': 2, 'agency_id': 4}"
14560,"{'car_id': 27, 'customer_id': 95, 'agency_id': 1}"
14561,"{'car_id': 15, 'customer_id': 133, 'agency_id': 1}"
14562,"{'car_id': 12, 'customer_id': 34, 'agency_id': 1}"
14563,"{'car_id': 21, 'customer_id': 94, 'agency_id': 4}"
14564,"{'car_id': 14, 'customer_id': 76, 'agency_id': 2}"
14565,"{'car_id': 18, 'customer_id': 1, 'agency_id': 3}"
14566,"{'car_id': 5, 'customer_id': 136, 'agency_id': 3}"
14567,"{'car_id': 22, 'customer_id': 41, 'agency_id': 3}"
14568,"{'car_id': 5, 'customer_id': 35, 'agency_id': 4}"
14569,"{'car_id': 25, 'customer_id': 146, 'agency_id': 1}"
14570,"{'car_id': 16, 'customer_id': 109, 'agency_id': 4}"
14571,"{'car_id': 3, 'customer_id': 128, 'agency_id': 1}"
14572,"{'car_id': 4, 'customer_id': 103, 'agency_id': 1}"
14573,"{'car_id': 14, 'customer_id': 154, 'agency_id': 3}"
14574,"{'car_id': 25, 'customer_id': 25, 'agency_id': 4}"
14575,"{'car_id': 3, 'customer_id': 128, 'agency_id': 1}"
14576,"{'car_id': 5, 'customer_id': 51, 'agency_id': 2}"
14577,"{'car_id': 15, 'customer_id': 65, 'agency_id': 2}"
14578,"{'car_id': 17, 'customer_id': 4, 'agency_id': 2}"
14579,"{'car_id': 2, 'customer_id': 29, 'agency_id': 1}"
14580,"{'car_id': 14, 'customer_id': 151, 'agency_id': 1}"
14581,"{'car_id': 15, 'customer_id': 59, 'agency_id': 4}"
14582,"{'car_id': 20, 'customer_id': 53, 'agency_id': 1}"
14583,"{'car_id': 28, 'customer_id': 105, 'agency_id': 2}"
14584,"{'car_id': 29, 'customer_id': 154, 'agency_id': 2}"
14585,"{'car_id': 28, 'customer_id': 92, 'agency_id': 3}"
14586,"{'car_id': 17, 'customer_id': 121, 'agency_id': 2}"
14587,"{'car_id': 16, 'customer_id': 21, 'agency_id': 4}"
