rental_id,rental_info
1700,"{'car_id': 21, 'customer_id': 155, 'agency_id': 4}"
1701,"{'car_id': 18, 'customer_id': 25, 'agency_id': 4}"
1702,"{'car_id': 17, 'customer_id': 49, 'agency_id': 2}"
1703,"{'car_id': 27, 'customer_id': 92, 'agency_id': 1}"
1704,"{'car_id': 28, 'customer_id': 126, 'agency_id': 2}"
1705,"{'car_id': 21, 'customer_id': 119, 'agency_id': 4}"
1706,"{'car_id': 10, 'customer_id': 39, 'agency_id': 2}"
1707,"{'car_id': 3, 'customer_id': 42, 'agency_id': 3}"
1708,"{'car_id': 13, 'customer_id': 64, 'agency_id': 2}"
1709,"{'car_id': 6, 'customer_id': 73, 'agency_id': 2}"
1710,"{'car_id': 29, 'customer_id': 147, 'agency_id': 2}"
1711,"{'car_id': 4, 'customer_id': 65, 'agency_id': 2}"
1712,"{'car_id': 13, 'customer_id': 112, 'agency_id': 4}"
1713,"{'car_id': 17, 'customer_id': 41, 'agency_id': 4}"
1714,"{'car_id': 21, 'customer_id': 14, 'agency_id': 3}"
1715,"{'car_id': 12, 'customer_id': 105, 'agency_id': 1}"
1716,"{'car_id': 17, 'customer_id': 30, 'agency_id': 2}"
1717,"{'car_id': 18, 'customer_id': 52, 'agency_id': 2}"
1718,"{'car_id': 7, 'customer_id': 45, 'agency_id': 1}"
1719,"{'car_id': 11, 'customer_id': 84, 'agency_id': 4}"
1720,"{'car_id': 21, 'customer_id': 111, 'agency_id': 1}"
1721,"{'car_id': 11, 'customer_id': 117, 'agency_id': 3}"
1722,"{'car_id': 12, 'customer_id': 122, 'agency_id': 1}"
1723,"{'car_id': 16, 'customer_id': 94, 'agency_id': 3}"
1724,"{'car_id': 7, 'customer_id': 48, 'agency_id': 3}"
1725,"{'car_id': 7, 'customer_id': 23, 'agency_id': 1}"
1726,"{'car_id': 4, 'customer_id': 91, 'agency_id': 2}"
1727,"{'car_id': 7, 'customer_id': 48, 'agency_id': 3}"
1728,"{'car_id': 5, 'customer_id': 112, 'agency_id': 3}"
1729,"{'car_id': 16, 'customer_id': 36, 'agency_id': 3}"
1730,"{'car_id': 13, 'customer_id': 6, 'agency_id': 3}"
1731,"{'car_id': 21, 'customer_id': 21, 'agency_id': 1}"
1732,"{'car_id': 5, 'customer_id': 86, 'agency_id': 3}"
1733,"{'car_id': 20, 'customer_id': 50, 'agency_id': 1}"
1734,"{'car_id': 13, 'customer_id': 115, 'agency_id': 1}"
1735,"{'car_id': 22, 'customer_id': 136, 'agency_id': 3}"
1736,"{'car_id': 1, 'customer_id': 58, 'agency_id': 3}"
1737,"{'car_id': 24, 'customer_id': 66, 'agency_id': 1}"
1738,"{'car_id': 9, 'customer_id': 55, 'agency_id': 3}"
1739,"{'car_id': 7, 'customer_id': 147, 'agency_id': 3}"
1740,"{'car_id': 24, 'customer_id': 15, 'agency_id': 4}"
1741,"{'car_id': 6, 'customer_id': 28, 'agency_id': 3}"
1742,"{'car_id': 1, 'customer_id': 129, 'agency_id': 2}"
1743,"{'car_id': 8, 'customer_id': 27, 'agency_id': 3}"
1744,"{'car_id': 25, 'customer_id': 103, 'agency_id': 1}"
1745,"{'car_id': 9, 'customer_id': 127, 'agency_id': 3}"
1746,"{'car_id': 5, 'customer_id': 56, 'agency_id': 3}"
1747,"{'car_id': 28, 'customer_id': 59, 'agency_id': 3}"
1748,"{'car_id': 19, 'customer_id': 94, 'agency_id': 3}"
1749,"{'car_id': 11, 'customer_id': 98, 'agency_id': 1}"
1750,"{'car_id': 5, 'customer_id': 42, 'agency_id': 1}"
1751,"{'car_id': 22, 'customer_id': 47, 'agency_id': 3}"
1752,"{'car_id': 28, 'customer_id': 50, 'agency_id': 3}"
1753,"{'car_id': 4, 'customer_id': 54, 'agency_id': 4}"
1754,"{'car_id': 21, 'customer_id': 5, 'agency_id': 1}"
1755,"{'car_id': 15, 'customer_id': 91, 'agency_id': 4}"
1756,"{'car_id': 3, 'customer_id': 25, 'agency_id': 4}"
1757,"{'car_id': 2, 'customer_id': 48, 'agency_id': 2}"
1758,"{'car_id': 10, 'customer_id': 46, 'agency_id': 4}"
1759,"{'car_id': 2, 'customer_id': 50, 'agency_id': 3}"
1760,"{'car_id': 23, 'customer_id': 25, 'agency_id': 2}"
1761,"{'car_id': 2, 'customer_id': 53, 'agency_id': 2}"
1762,"{'car_id': 8, 'customer_id': 30, 'agency_id': 3}"
1763,"{'car_id': 17, 'customer_id': 93, 'agency_id': 4}"
1764,"{'car_id': 6, 'customer_id': 93, 'agency_id': 4}"
1765,"{'car_id': 29, 'customer_id': 128, 'agency_id': 1}"
1766,"{'car_id': 13, 'customer_id': 29, 'agency_id': 2}"
1767,"{'car_id': 28, 'customer_id': 29, 'agency_id': 1}"
1768,"{'car_id': 20, 'customer_id': 148, 'agency_id': 1}"
1769,"{'car_id': 21, 'customer_id': 148, 'agency_id': 3}"
1770,"{'car_id': 16, 'customer_id': 8, 'agency_id': 1}"
1771,"{'car_id': 23, 'customer_id': 121, 'agency_id': 2}"
1772,"{'car_id': 15, 'customer_id': 42, 'agency_id': 1}"
1773,"{'car_id': 23, 'customer_id': 73, 'agency_id': 4}"
1774,"{'car_id': 13, 'customer_id': 106, 'agency_id': 2}"
1775,"{'car_id': 29, 'customer_id': 98, 'agency_id': 3}"
1776,"{'car_id': 21, 'customer_id': 34, 'agency_id': 1}"
1777,"{'car_id': 29, 'customer_id': 23, 'agency_id': 1}"
1778,"{'car_id': 9, 'customer_id': 146, 'agency_id': 3}"
1779,"{'car_id': 22, 'customer_id': 84, 'agency_id': 1}"
1780,"{'car_id': 1, 'customer_id': 73, 'agency_id': 4}"
1781,"{'car_id': 23, 'customer_id': 63, 'agency_id': 3}"
1782,"{'car_id': 3, 'customer_id': 131, 'agency_id': 2}"
1783,"{'car_id': 16, 'customer_id': 156, 'agency_id': 3}"
1784,"{'car_id': 21, 'customer_id': 30, 'agency_id': 2}"
1785,"{'car_id': 9, 'customer_id': 13, 'agency_id': 3}"
1786,"{'car_id': 10, 'customer_id': 144, 'agency_id': 1}"
1787,"{'car_id': 13, 'customer_id': 136, 'agency_id': 3}"
1788,"{'car_id': 11, 'customer_id': 18, 'agency_id': 1}"
1789,"{'car_id': 4, 'customer_id': 57, 'agency_id': 1}"
1790,"{'car_id': 16, 'customer_id': 63, 'agency_id': 4}"
1791,"{'car_id': 13, 'customer_id': 148, 'agency_id': 1}"
1792,"{'car_id': 23, 'customer_id': 134, 'agency_id': 4}"
1793,"{'car_id': 10, 'customer_id': 72, 'agency_id': 1}"
1794,"{'car_id': 28, 'customer_id': 119, 'agency_id': 4}"
1795,"{'car_id': 6, 'customer_id': 7, 'agency_id': 2}"
1796,"{'car_id': 23, 'customer_id': 114, 'agency_id': 1}"
1797,"{'car_id': 2, 'customer_id': 97, 'agency_id': 3}"
1798,"{'car_id': 16, 'customer_id': 146, 'agency_id': 4}"
1799,"{'car_id': 5, 'customer_id': 27, 'agency_id': 4}"
1800,"{'car_id': 11, 'customer_id': 54, 'agency_id': 4}"
1801,"{'car_id': 20, 'customer_id': 110, 'agency_id': 2}"
1802,"{'car_id': 8, 'customer_id': 98, 'agency_id': 3}"
1803,"{'car_id': 15, 'customer_id': 66, 'agency_id': 2}"
1804,"{'car_id': 4, 'customer_id': 152, 'agency_id': 4}"
1805,"{'car_id': 26, 'customer_id': 41, 'agency_id': 2}"
1806,"{'car_id': 1, 'customer_id': 153, 'agency_id': 3}"
1807,"{'car_id': 19, 'customer_id': 115, 'agency_id': 4}"
1808,"{'car_id': 3, 'customer_id': 77, 'agency_id': 3}"
1809,"{'car_id': 25, 'customer_id': 56, 'agency_id': 3}"
