rental_id,rental_info
850,"{'car_id': 10, 'customer_id': 50, 'agency_id': 4}"
851,"{'car_id': 9, 'customer_id': 157, 'agency_id': 1}"
852,"{'car_id': 7, 'customer_id': 92, 'agency_id': 3}"
853,"{'car_id': 14, 'customer_id': 4, 'agency_id': 1}"
854,"{'car_id': 14, 'customer_id': 107, 'agency_id': 1}"
855,"{'car_id': 8, 'customer_id': 155, 'agency_id': 2}"
856,"{'car_id': 29, 'customer_id': 126, 'agency_id': 4}"
857,"{'car_id': 6, 'customer_id': 22, 'agency_id': 3}"
858,"{'car_id': 5, 'customer_id': 39, 'agency_id': 3}"
859,"{'car_id': 13, 'customer_id': 112, 'agency_id': 4}"
860,"{'car_id': 20, 'customer_id': 117, 'agency_id': 4}"
861,"{'car_id': 17, 'customer_id': 38, 'agency_id': 2}"
862,"{'car_id': 26, 'customer_id': 54, 'agency_id': 3}"
863,"{'car_id': 14, 'customer_id': 38, 'agency_id': 4}"
864,"{'car_id': 21, 'customer_id': 88, 'agency_id': 4}"
865,"{'car_id': 4, 'customer_id': 56, 'agency_id': 1}"
866,"{'car_id': 14, 'customer_id': 4, 'agency_id': 3}"
867,"{'car_id': 20, 'customer_id': 9, 'agency_id': 1}"
868,"{'car_id': 29, 'customer_id': 136, 'agency_id': 2}"
869,"{'car_id': 18, 'customer_id': 117, 'agency_id': 4}"
870,"{'car_id': 29, 'customer_id': 146, 'agency_id': 4}"
871,"{'car_id': 9, 'customer_id': 91, 'agency_id': 1}"
872,"{'car_id': 7, 'customer_id': 78, 'agency_id': 2}"
873,"{'car_id': 23, 'customer_id': 105, 'agency_id': 2}"
874,"{'car_id': 8, 'customer_id': 62, 'agency_id': 3}"
875,"{'car_id': 13, 'customer_id': 139, 'agency_id': 4}"
876,"{'car_id': 19, 'customer_id': 57, 'agency_id': 1}"
877,"{'car_id': 12, 'customer_id': 35, 'agency_id': 2}"
878,"{'car_id': 17, 'customer_id': 76, 'agency_id': 1}"
879,"{'car_id': 22, 'customer_id': 109, 'agency_id': 3}"
880,"{'car_id': 21, 'customer_id': 25, 'agency_id': 2}"
881,"{'car_id': 7, 'customer_id': 67, 'agency_id': 4}"
882,"{'car_id': 26, 'customer_id': 116, 'agency_id': 1}"
883,"{'car_id': 14, 'customer_id': 156, 'agency_id': 1}"
884,"{'car_id': 9, 'customer_id': 43, 'agency_id': 4}"
885,"{'car_id': 28, 'customer_id': 28, 'agency_id': 1}"
886,"{'car_id': 7, 'customer_id': 31, 'agency_id': 2}"
887,"{'car_id': 7, 'customer_id': 30, 'agency_id': 2}"
888,"{'car_id': 28, 'customer_id': 130, 'agency_id': 4}"
889,"{'car_id': 6, 'customer_id': 115, 'agency_id': 3}"
890,"{'car_id': 18, 'customer_id': 64, 'agency_id': 4}"
891,"{'car_id': 23, 'customer_id': 120, 'agency_id': 2}"
892,"{'car_id': 14, 'customer_id': 22, 'agency_id': 3}"
893,"{'car_id': 3, 'customer_id': 14, 'agency_id': 2}"
894,"{'car_id': 3, 'customer_id': 68, 'agency_id': 2}"
895,"{'car_id': 3, 'customer_id': 63, 'agency_id': 1}"
896,"{'car_id': 1, 'customer_id': 45, 'agency_id': 4}"
897,"{'car_id': 18, 'customer_id': 60, 'agency_id': 4}"
898,"{'car_id': 18, 'customer_id': 26, 'agency_id': 4}"
899,"{'car_id': 28, 'customer_id': 94, 'agency_id': 1}"
900,"{'car_id': 6, 'customer_id': 42, 'agency_id': 3}"
901,"{'car_id': 9, 'customer_id': 108, 'agency_id': 1}"
902,"{'car_id': 13, 'customer_id': 81, 'agency_id': 4}"
903,"{'car_id': 27, 'customer_id': 35, 'agency_id': 4}"
904,"{'car_id': 22, 'customer_id': 81, 'agency_id': 1}"
905,"{'car_id': 14, 'customer_id': 23, 'agency_id': 2}"
906,"{'car_id': 23, 'customer_id': 21, 'agency_id': 3}"
907,"{'car_id': 2, 'customer_id': 64, 'agency_id': 1}"
908,"{'car_id': 13, 'customer_id': 124, 'agency_id': 3}"
909,"{'car_id': 28, 'customer_id': 117, 'agency_id': 4}"
910,"{'car_id': 14, 'customer_id': 105, 'agency_id': 1}"
911,"{'car_id': 11, 'customer_id': 148, 'agency_id': 2}"
912,"{'car_id': 28, 'customer_id': 146, 'agency_id': 4}"
913,"{'car_id': 28, 'customer_id': 39, 'agency_id': 2}"
914,"{'car_id': 15, 'customer_id': 130, 'agency_id': 1}"
915,"{'car_id': 25, 'customer_id': 88, 'agency_id': 3}"
916,"{'car_id': 17, 'customer_id': 68, 'agency_id': 2}"
917,"{'car_id': 14, 'customer_id': 11, 'agency_id': 2}"
918,"{'car_id': 28, 'customer_id': 29, 'agency_id': 3}"
919,"{'car_id': 17, 'customer_id': 78, 'agency_id': 3}"
920,"{'car_id': 10, 'customer_id': 26, 'agency_id': 4}"
921,"{'car_id': 22, 'customer_id': 1, 'agency_id': 2}"
922,"{'car_id': 14, 'customer_id': 70, 'agency_id': 1}"
923,"{'car_id': 17, 'customer_id': 67, 'agency_id': 3}"
924,"{'car_id': 27, 'customer_id': 43, 'agency_id': 4}"
925,"{'car_id': 24, 'customer_id': 79, 'agency_id': 4}"
926,"{'car_id': 27, 'customer_id': 99, 'agency_id': 3}"
927,"{'car_id': 27, 'customer_id': 99, 'agency_id': 3}"
928,"{'car_id': 9, 'customer_id': 26, 'agency_id': 4}"
929,"{'car_id': 3, 'customer_id': 116, 'agency_id': 4}"
930,"{'car_id': 16, 'customer_id': 13, 'agency_id': 2}"
