rental_id,rental_info
3400,"{'car_id': 8, 'customer_id': 37, 'agency_id': 1}"
3401,"{'car_id': 25, 'customer_id': 94, 'agency_id': 3}"
3402,"{'car_id': 20, 'customer_id': 148, 'agency_id': 3}"
3403,"{'car_id': 8, 'customer_id': 74, 'agency_id': 1}"
3404,"{'car_id': 1, 'customer_id': 71, 'agency_id': 3}"
3405,"{'car_id': 3, 'customer_id': 61, 'agency_id': 2}"
3406,"{'car_id': 24, 'customer_id': 35, 'agency_id': 4}"
3407,"{'car_id': 29, 'customer_id': 13, 'agency_id': 4}"
3408,"{'car_id': 26, 'customer_id': 10, 'agency_id': 2}"
3409,"{'car_id': 8, 'customer_id': 90, 'agency_id': 2}"
3410,"{'car_id': 29, 'customer_id': 70, 'agency_id': 4}"
3411,"{'car_id': 23, 'customer_id': 156, 'agency_id': 4}"
3412,"{'car_id': 11, 'customer_id': 36, 'agency_id': 1}"
3413,"{'car_id': 25, 'customer_id': 44, 'agency_id': 4}"
3414,"{'car_id': 14, 'customer_id': 153, 'agency_id': 3}"
3415,"{'car_id': 3, 'customer_id': 76, 'agency_id': 4}"
3416,"{'car_id': 5, 'customer_id': 5, 'agency_id': 2}"
3417,"{'car_id': 1, 'customer_id': 45, 'agency_id': 3}"
3418,"{'car_id': 15, 'customer_id': 131, 'agency_id': 4}"
3419,"{'car_id': 26, 'customer_id': 87, 'agency_id': 3}"
3420,"{'car_id': 8, 'customer_id': 4, 'agency_id': 2}"
3421,"{'car_id': 25, 'customer_id': 103, 'agency_id': 4}"
3422,"{'car_id': 4, 'customer_id': 140, 'agency_id': 4}"
3423,"{'car_id': 5, 'customer_id': 75, 'agency_id': 4}"
3424,"{'car_id': 10, 'customer_id': 112, 'agency_id': 3}"
3425,"{'car_id': 4, 'customer_id': 144, 'agency_id': 3}"
3426,"{'car_id': 21, 'customer_id': 102, 'agency_id': 3}"
3427,"{'car_id': 2, 'customer_id': 58, 'agency_id': 3}"
3428,"{'car_id': 23, 'customer_id': 125, 'agency_id': 3}"
3429,"{'car_id': 10, 'customer_id': 52, 'agency_id': 3}"
3430,"{'car_id': 11, 'customer_id': 65, 'agency_id': 3}"
3431,"{'car_id': 26, 'customer_id': 20, 'agency_id': 2}"
3432,"{'car_id': 1, 'customer_id': 74, 'agency_id': 2}"
3433,"{'car_id': 9, 'customer_id': 158, 'agency_id': 3}"
3434,"{'car_id': 25, 'customer_id': 70, 'agency_id': 1}"
3435,"{'car_id': 18, 'customer_id': 135, 'agency_id': 2}"
3436,"{'car_id': 3, 'customer_id': 16, 'agency_id': 2}"
3437,"{'car_id': 10, 'customer_id': 151, 'agency_id': 3}"
3438,"{'car_id': 9, 'customer_id': 157, 'agency_id': 1}"
3439,"{'car_id': 2, 'customer_id': 98, 'agency_id': 3}"
3440,"{'car_id': 15, 'customer_id': 56, 'agency_id': 1}"
3441,"{'car_id': 2, 'customer_id': 101, 'agency_id': 3}"
3442,"{'car_id': 13, 'customer_id': 138, 'agency_id': 4}"
3443,"{'car_id': 1, 'customer_id': 49, 'agency_id': 1}"
3444,"{'car_id': 1, 'customer_id': 64, 'agency_id': 1}"
3445,"{'car_id': 8, 'customer_id': 57, 'agency_id': 4}"
3446,"{'car_id': 2, 'customer_id': 145, 'agency_id': 4}"
3447,"{'car_id': 11, 'customer_id': 76, 'agency_id': 3}"
3448,"{'car_id': 24, 'customer_id': 140, 'agency_id': 1}"
3449,"{'car_id': 26, 'customer_id': 152, 'agency_id': 1}"
3450,"{'car_id': 21, 'customer_id': 111, 'agency_id': 2}"
3451,"{'car_id': 18, 'customer_id': 93, 'agency_id': 4}"
3452,"{'car_id': 6, 'customer_id': 125, 'agency_id': 3}"
3453,"{'car_id': 5, 'customer_id': 79, 'agency_id': 3}"
3454,"{'car_id': 3, 'customer_id': 96, 'agency_id': 4}"
3455,"{'car_id': 18, 'customer_id': 88, 'agency_id': 4}"
3456,"{'car_id': 20, 'customer_id': 136, 'agency_id': 2}"
3457,"{'car_id': 4, 'customer_id': 113, 'agency_id': 4}"
