rental_id,rental_info
5948,"{'car_id': 7, 'customer_id': 56, 'agency_id': 3}"
5949,"{'car_id': 3, 'customer_id': 136, 'agency_id': 2}"
5950,"{'car_id': 25, 'customer_id': 53, 'agency_id': 3}"
5951,"{'car_id': 17, 'customer_id': 70, 'agency_id': 3}"
5952,"{'car_id': 17, 'customer_id': 138, 'agency_id': 3}"
5953,"{'car_id': 1, 'customer_id': 47, 'agency_id': 4}"
5954,"{'car_id': 1, 'customer_id': 73, 'agency_id': 4}"
5955,"{'car_id': 12, 'customer_id': 69, 'agency_id': 3}"
5956,"{'car_id': 21, 'customer_id': 143, 'agency_id': 3}"
5957,"{'car_id': 15, 'customer_id': 143, 'agency_id': 2}"
5958,"{'car_id': 29, 'customer_id': 87, 'agency_id': 4}"
5959,"{'car_id': 9, 'customer_id': 125, 'agency_id': 1}"
5960,"{'car_id': 24, 'customer_id': 77, 'agency_id': 4}"
5961,"{'car_id': 28, 'customer_id': 101, 'agency_id': 4}"
5962,"{'car_id': 16, 'customer_id': 113, 'agency_id': 4}"
5963,"{'car_id': 7, 'customer_id': 128, 'agency_id': 4}"
5964,"{'car_id': 22, 'customer_id': 110, 'agency_id': 4}"
5965,"{'car_id': 15, 'customer_id': 131, 'agency_id': 1}"
5966,"{'car_id': 28, 'customer_id': 62, 'agency_id': 2}"
5967,"{'car_id': 23, 'customer_id': 11, 'agency_id': 3}"
5968,"{'car_id': 2, 'customer_id': 18, 'agency_id': 3}"
5969,"{'car_id': 5, 'customer_id': 96, 'agency_id': 1}"
5970,"{'car_id': 13, 'customer_id': 135, 'agency_id': 1}"
5971,"{'car_id': 1, 'customer_id': 44, 'agency_id': 4}"
5972,"{'car_id': 14, 'customer_id': 98, 'agency_id': 3}"
5973,"{'car_id': 21, 'customer_id': 40, 'agency_id': 2}"
5974,"{'car_id': 13, 'customer_id': 10, 'agency_id': 1}"
5975,"{'car_id': 10, 'customer_id': 119, 'agency_id': 1}"
5976,"{'car_id': 18, 'customer_id': 145, 'agency_id': 3}"
5977,"{'car_id': 19, 'customer_id': 38, 'agency_id': 4}"
5978,"{'car_id': 19, 'customer_id': 133, 'agency_id': 4}"
5979,"{'car_id': 7, 'customer_id': 156, 'agency_id': 3}"
5980,"{'car_id': 20, 'customer_id': 43, 'agency_id': 2}"
5981,"{'car_id': 23, 'customer_id': 75, 'agency_id': 2}"
5982,"{'car_id': 9, 'customer_id': 20, 'agency_id': 1}"
5983,"{'car_id': 23, 'customer_id': 10, 'agency_id': 1}"
5984,"{'car_id': 11, 'customer_id': 5, 'agency_id': 1}"
5985,"{'car_id': 17, 'customer_id': 33, 'agency_id': 4}"
5986,"{'car_id': 22, 'customer_id': 125, 'agency_id': 2}"
5987,"{'car_id': 28, 'customer_id': 90, 'agency_id': 3}"
5988,"{'car_id': 11, 'customer_id': 129, 'agency_id': 1}"
5989,"{'car_id': 1, 'customer_id': 85, 'agency_id': 1}"
5990,"{'car_id': 24, 'customer_id': 102, 'agency_id': 3}"
5991,"{'car_id': 23, 'customer_id': 53, 'agency_id': 3}"
