rental_id,rental_info
16136,"{'car_id': 1, 'customer_id': 56, 'agency_id': 3}"
16137,"{'car_id': 16, 'customer_id': 32, 'agency_id': 4}"
16138,"{'car_id': 4, 'customer_id': 42, 'agency_id': 1}"
16139,"{'car_id': 17, 'customer_id': 44, 'agency_id': 1}"
16140,"{'car_id': 14, 'customer_id': 61, 'agency_id': 2}"
16141,"{'car_id': 7, 'customer_id': 74, 'agency_id': 1}"
16142,"{'car_id': 12, 'customer_id': 152, 'agency_id': 1}"
16143,"{'car_id': 17, 'customer_id': 123, 'agency_id': 1}"
16144,"{'car_id': 13, 'customer_id': 99, 'agency_id': 3}"
16145,"{'car_id': 2, 'customer_id': 24, 'agency_id': 4}"
16146,"{'car_id': 20, 'customer_id': 19, 'agency_id': 2}"
16147,"{'car_id': 12, 'customer_id': 73, 'agency_id': 4}"
16148,"{'car_id': 27, 'customer_id': 79, 'agency_id': 3}"
16149,"{'car_id': 12, 'customer_id': 9, 'agency_id': 1}"
16150,"{'car_id': 19, 'customer_id': 16, 'agency_id': 1}"
16151,"{'car_id': 12, 'customer_id': 56, 'agency_id': 2}"
16152,"{'car_id': 16, 'customer_id': 129, 'agency_id': 3}"
16153,"{'car_id': 19, 'customer_id': 107, 'agency_id': 4}"
16154,"{'car_id': 4, 'customer_id': 142, 'agency_id': 1}"
16155,"{'car_id': 19, 'customer_id': 74, 'agency_id': 3}"
16156,"{'car_id': 1, 'customer_id': 125, 'agency_id': 4}"
16157,"{'car_id': 21, 'customer_id': 17, 'agency_id': 2}"
16158,"{'car_id': 29, 'customer_id': 37, 'agency_id': 1}"
16159,"{'car_id': 8, 'customer_id': 36, 'agency_id': 3}"
16160,"{'car_id': 18, 'customer_id': 88, 'agency_id': 1}"
16161,"{'car_id': 29, 'customer_id': 108, 'agency_id': 1}"
16162,"{'car_id': 17, 'customer_id': 108, 'agency_id': 3}"
16163,"{'car_id': 23, 'customer_id': 10, 'agency_id': 1}"
16164,"{'car_id': 14, 'customer_id': 35, 'agency_id': 4}"
16165,"{'car_id': 4, 'customer_id': 18, 'agency_id': 3}"
16166,"{'car_id': 29, 'customer_id': 11, 'agency_id': 4}"
16167,"{'car_id': 5, 'customer_id': 10, 'agency_id': 2}"
16168,"{'car_id': 2, 'customer_id': 65, 'agency_id': 3}"
16169,"{'car_id': 7, 'customer_id': 69, 'agency_id': 3}"
16170,"{'car_id': 26, 'customer_id': 149, 'agency_id': 3}"
16171,"{'car_id': 27, 'customer_id': 5, 'agency_id': 4}"
16172,"{'car_id': 26, 'customer_id': 79, 'agency_id': 1}"
16173,"{'car_id': 22, 'customer_id': 19, 'agency_id': 4}"
16174,"{'car_id': 4, 'customer_id': 52, 'agency_id': 4}"
16175,"{'car_id': 29, 'customer_id': 128, 'agency_id': 4}"
16176,"{'car_id': 13, 'customer_id': 49, 'agency_id': 1}"
16177,"{'car_id': 2, 'customer_id': 123, 'agency_id': 2}"
16178,"{'car_id': 2, 'customer_id': 150, 'agency_id': 4}"
16179,"{'car_id': 3, 'customer_id': 91, 'agency_id': 3}"
16180,"{'car_id': 28, 'customer_id': 108, 'agency_id': 2}"
16181,"{'car_id': 8, 'customer_id': 39, 'agency_id': 1}"
16182,"{'car_id': 1, 'customer_id': 54, 'agency_id': 3}"
16183,"{'car_id': 15, 'customer_id': 79, 'agency_id': 3}"
