rental_id,rental_info
13589,"{'car_id': 6, 'customer_id': 69, 'agency_id': 2}"
13590,"{'car_id': 16, 'customer_id': 46, 'agency_id': 4}"
13591,"{'car_id': 8, 'customer_id': 70, 'agency_id': 1}"
13592,"{'car_id': 23, 'customer_id': 96, 'agency_id': 2}"
13593,"{'car_id': 5, 'customer_id': 113, 'agency_id': 4}"
13594,"{'car_id': 25, 'customer_id': 154, 'agency_id': 2}"
13595,"{'car_id': 20, 'customer_id': 7, 'agency_id': 1}"
13596,"{'car_id': 21, 'customer_id': 16, 'agency_id': 4}"
13597,"{'car_id': 12, 'customer_id': 20, 'agency_id': 3}"
13598,"{'car_id': 9, 'customer_id': 8, 'agency_id': 2}"
13599,"{'car_id': 19, 'customer_id': 159, 'agency_id': 1}"
13600,"{'car_id': 20, 'customer_id': 92, 'agency_id': 4}"
13601,"{'car_id': 28, 'customer_id': 118, 'agency_id': 2}"
13602,"{'car_id': 17, 'customer_id': 102, 'agency_id': 1}"
13603,"{'car_id': 12, 'customer_id': 98, 'agency_id': 1}"
13604,"{'car_id': 7, 'customer_id': 87, 'agency_id': 1}"
13605,"{'car_id': 28, 'customer_id': 95, 'agency_id': 2}"
13606,"{'car_id': 2, 'customer_id': 5, 'agency_id': 3}"
13607,"{'car_id': 27, 'customer_id': 148, 'agency_id': 1}"
13608,"{'car_id': 7, 'customer_id': 145, 'agency_id': 4}"
13609,"{'car_id': 8, 'customer_id': 31, 'agency_id': 4}"
13610,"{'car_id': 13, 'customer_id': 150, 'agency_id': 3}"
13611,"{'car_id': 8, 'customer_id': 39, 'agency_id': 4}"
13612,"{'car_id': 5, 'customer_id': 152, 'agency_id': 2}"
13613,"{'car_id': 7, 'customer_id': 118, 'agency_id': 4}"
13614,"{'car_id': 6, 'customer_id': 121, 'agency_id': 3}"
13615,"{'car_id': 27, 'customer_id': 8, 'agency_id': 4}"
13616,"{'car_id': 16, 'customer_id': 99, 'agency_id': 3}"
13617,"{'car_id': 21, 'customer_id': 111, 'agency_id': 3}"
13618,"{'car_id': 29, 'customer_id': 47, 'agency_id': 3}"
13619,"{'car_id': 19, 'customer_id': 50, 'agency_id': 2}"
13620,"{'car_id': 4, 'customer_id': 129, 'agency_id': 2}"
13621,"{'car_id': 2, 'customer_id': 110, 'agency_id': 3}"
13622,"{'car_id': 6, 'customer_id': 109, 'agency_id': 4}"
13623,"{'car_id': 23, 'customer_id': 123, 'agency_id': 2}"
13624,"{'car_id': 11, 'customer_id': 6, 'agency_id': 1}"
13625,"{'car_id': 1, 'customer_id': 110, 'agency_id': 3}"
13626,"{'car_id': 20, 'customer_id': 16, 'agency_id': 3}"
13627,"{'car_id': 21, 'customer_id': 89, 'agency_id': 1}"
13628,"{'car_id': 6, 'customer_id': 130, 'agency_id': 3}"
13629,"{'car_id': 9, 'customer_id': 29, 'agency_id': 3}"
13630,"{'car_id': 6, 'customer_id': 66, 'agency_id': 4}"
13631,"{'car_id': 19, 'customer_id': 24, 'agency_id': 3}"
13632,"{'car_id': 7, 'customer_id': 56, 'agency_id': 4}"
13633,"{'car_id': 8, 'customer_id': 9, 'agency_id': 2}"
13634,"{'car_id': 14, 'customer_id': 69, 'agency_id': 1}"
13635,"{'car_id': 3, 'customer_id': 41, 'agency_id': 2}"
13636,"{'car_id': 2, 'customer_id': 158, 'agency_id': 3}"
13637,"{'car_id': 5, 'customer_id': 45, 'agency_id': 1}"
13638,"{'car_id': 21, 'customer_id': 73, 'agency_id': 1}"
13639,"{'car_id': 28, 'customer_id': 38, 'agency_id': 1}"
13640,"{'car_id': 10, 'customer_id': 63, 'agency_id': 1}"
13641,"{'car_id': 11, 'customer_id': 20, 'agency_id': 2}"
13642,"{'car_id': 7, 'customer_id': 49, 'agency_id': 4}"
13643,"{'car_id': 5, 'customer_id': 142, 'agency_id': 2}"
13644,"{'car_id': 10, 'customer_id': 2, 'agency_id': 1}"
13645,"{'car_id': 29, 'customer_id': 86, 'agency_id': 1}"
13646,"{'car_id': 9, 'customer_id': 107, 'agency_id': 1}"
13647,"{'car_id': 29, 'customer_id': 136, 'agency_id': 4}"
13648,"{'car_id': 18, 'customer_id': 20, 'agency_id': 1}"
13649,"{'car_id': 25, 'customer_id': 88, 'agency_id': 3}"
13650,"{'car_id': 27, 'customer_id': 129, 'agency_id': 2}"
13651,"{'car_id': 3, 'customer_id': 12, 'agency_id': 4}"
13652,"{'car_id': 21, 'customer_id': 7, 'agency_id': 3}"
13653,"{'car_id': 23, 'customer_id': 40, 'agency_id': 3}"
13654,"{'car_id': 18, 'customer_id': 57, 'agency_id': 3}"
13655,"{'car_id': 27, 'customer_id': 117, 'agency_id': 1}"
13656,"{'car_id': 7, 'customer_id': 89, 'agency_id': 1}"
13657,"{'car_id': 23, 'customer_id': 61, 'agency_id': 3}"
13658,"{'car_id': 13, 'customer_id': 63, 'agency_id': 2}"
13659,"{'car_id': 4, 'customer_id': 111, 'agency_id': 3}"
13660,"{'car_id': 27, 'customer_id': 117, 'agency_id': 1}"
13661,"{'car_id': 15, 'customer_id': 28, 'agency_id': 4}"
13662,"{'car_id': 26, 'customer_id': 52, 'agency_id': 2}"
13663,"{'car_id': 24, 'customer_id': 34, 'agency_id': 2}"
13664,"{'car_id': 3, 'customer_id': 7, 'agency_id': 3}"
13665,"{'car_id': 29, 'customer_id': 46, 'agency_id': 1}"
13666,"{'car_id': 8, 'customer_id': 49, 'agency_id': 2}"
13667,"{'car_id': 14, 'customer_id': 104, 'agency_id': 4}"
13668,"{'car_id': 11, 'customer_id': 103, 'agency_id': 3}"
13669,"{'car_id': 24, 'customer_id': 152, 'agency_id': 2}"
13670,"{'car_id': 29, 'customer_id': 88, 'agency_id': 4}"
13671,"{'car_id': 2, 'customer_id': 107, 'agency_id': 3}"
13672,"{'car_id': 7, 'customer_id': 155, 'agency_id': 4}"
13673,"{'car_id': 17, 'customer_id': 49, 'agency_id': 2}"
13674,"{'car_id': 14, 'customer_id': 155, 'agency_id': 2}"
13675,"{'car_id': 16, 'customer_id': 133, 'agency_id': 3}"
13676,"{'car_id': 10, 'customer_id': 12, 'agency_id': 4}"
13677,"{'car_id': 10, 'customer_id': 139, 'agency_id': 3}"
13678,"{'car_id': 17, 'customer_id': 111, 'agency_id': 4}"
13679,"{'car_id': 12, 'customer_id': 114, 'agency_id': 3}"
13680,"{'car_id': 28, 'customer_id': 50, 'agency_id': 3}"
13681,"{'car_id': 21, 'customer_id': 12, 'agency_id': 1}"
13682,"{'car_id': 11, 'customer_id': 83, 'agency_id': 3}"
13683,"{'car_id': 16, 'customer_id': 28, 'agency_id': 4}"
13684,"{'car_id': 7, 'customer_id': 159, 'agency_id': 1}"
13685,"{'car_id': 18, 'customer_id': 141, 'agency_id': 1}"
13686,"{'car_id': 1, 'customer_id': 21, 'agency_id': 4}"
13687,"{'car_id': 10, 'customer_id': 47, 'agency_id': 4}"
13688,"{'car_id': 24, 'customer_id': 31, 'agency_id': 3}"
13689,"{'car_id': 8, 'customer_id': 119, 'agency_id': 1}"
13690,"{'car_id': 4, 'customer_id': 33, 'agency_id': 4}"
13691,"{'car_id': 9, 'customer_id': 139, 'agency_id': 4}"
13692,"{'car_id': 29, 'customer_id': 43, 'agency_id': 3}"
13693,"{'car_id': 24, 'customer_id': 99, 'agency_id': 4}"
13694,"{'car_id': 25, 'customer_id': 53, 'agency_id': 3}"
13695,"{'car_id': 11, 'customer_id': 108, 'agency_id': 3}"
13696,"{'car_id': 2, 'customer_id': 51, 'agency_id': 4}"
13697,"{'car_id': 29, 'customer_id': 54, 'agency_id': 4}"
13698,"{'car_id': 14, 'customer_id': 6, 'agency_id': 3}"
13699,"{'car_id': 13, 'customer_id': 84, 'agency_id': 2}"
13700,"{'car_id': 22, 'customer_id': 52, 'agency_id': 1}"
13701,"{'car_id': 8, 'customer_id': 47, 'agency_id': 3}"
13702,"{'car_id': 21, 'customer_id': 11, 'agency_id': 1}"
13703,"{'car_id': 6, 'customer_id': 42, 'agency_id': 1}"
13704,"{'car_id': 3, 'customer_id': 13, 'agency_id': 1}"
13705,"{'car_id': 2, 'customer_id': 91, 'agency_id': 3}"
13706,"{'car_id': 19, 'customer_id': 106, 'agency_id': 3}"
13707,"{'car_id': 11, 'customer_id': 138, 'agency_id': 2}"
13708,"{'car_id': 9, 'customer_id': 16, 'agency_id': 3}"
13709,"{'car_id': 18, 'customer_id': 37, 'agency_id': 3}"
13710,"{'car_id': 20, 'customer_id': 89, 'agency_id': 3}"
13711,"{'car_id': 25, 'customer_id': 13, 'agency_id': 2}"
13712,"{'car_id': 12, 'customer_id': 47, 'agency_id': 4}"
13713,"{'car_id': 3, 'customer_id': 156, 'agency_id': 3}"
13714,"{'car_id': 1, 'customer_id': 139, 'agency_id': 4}"
13715,"{'car_id': 7, 'customer_id': 5, 'agency_id': 2}"
13716,"{'car_id': 16, 'customer_id': 155, 'agency_id': 4}"
13717,"{'car_id': 7, 'customer_id': 104, 'agency_id': 2}"
13718,"{'car_id': 2, 'customer_id': 71, 'agency_id': 2}"
13719,"{'car_id': 10, 'customer_id': 133, 'agency_id': 1}"
13720,"{'car_id': 21, 'customer_id': 103, 'agency_id': 2}"
13721,"{'car_id': 29, 'customer_id': 62, 'agency_id': 2}"
13722,"{'car_id': 4, 'customer_id': 56, 'agency_id': 1}"
13723,"{'car_id': 5, 'customer_id': 101, 'agency_id': 4}"
13724,"{'car_id': 7, 'customer_id': 134, 'agency_id': 3}"
13725,"{'car_id': 15, 'customer_id': 109, 'agency_id': 1}"
13726,"{'car_id': 15, 'customer_id': 142, 'agency_id': 1}"
13727,"{'car_id': 11, 'customer_id': 132, 'agency_id': 3}"
13728,"{'car_id': 10, 'customer_id': 138, 'agency_id': 1}"
13729,"{'car_id': 7, 'customer_id': 31, 'agency_id': 2}"
13730,"{'car_id': 9, 'customer_id': 76, 'agency_id': 4}"
13731,"{'car_id': 27, 'customer_id': 115, 'agency_id': 3}"
13732,"{'car_id': 14, 'customer_id': 71, 'agency_id': 4}"
13733,"{'car_id': 1, 'customer_id': 86, 'agency_id': 3}"
13734,"{'car_id': 5, 'customer_id': 30, 'agency_id': 1}"
13735,"{'car_id': 21, 'customer_id': 148, 'agency_id': 2}"
13736,"{'car_id': 1, 'customer_id': 61, 'agency_id': 3}"
13737,"{'car_id': 7, 'customer_id': 113, 'agency_id': 2}"
13738,"{'car_id': 6, 'customer_id': 66, 'agency_id': 1}"
13739,"{'car_id': 12, 'customer_id': 37, 'agency_id': 2}"
13740,"{'car_id': 1, 'customer_id': 120, 'agency_id': 1}"
13741,"{'car_id': 12, 'customer_id': 40, 'agency_id': 3}"
13742,"{'car_id': 12, 'customer_id': 100, 'agency_id': 3}"
13743,"{'car_id': 6, 'customer_id': 33, 'agency_id': 2}"
13744,"{'car_id': 7, 'customer_id': 108, 'agency_id': 3}"
13745,"{'car_id': 22, 'customer_id': 27, 'agency_id': 4}"
13746,"{'car_id': 22, 'customer_id': 63, 'agency_id': 1}"
13747,"{'car_id': 1, 'customer_id': 34, 'agency_id': 3}"
13748,"{'car_id': 4, 'customer_id': 69, 'agency_id': 1}"
13749,"{'car_id': 15, 'customer_id': 124, 'agency_id': 3}"
13750,"{'car_id': 25, 'customer_id': 41, 'agency_id': 4}"
13751,"{'car_id': 26, 'customer_id': 62, 'agency_id': 3}"
13752,"{'car_id': 23, 'customer_id': 83, 'agency_id': 1}"
13753,"{'car_id': 22, 'customer_id': 43, 'agency_id': 2}"
13754,"{'car_id': 12, 'customer_id': 105, 'agency_id': 1}"
13755,"{'car_id': 8, 'customer_id': 121, 'agency_id': 4}"
13756,"{'car_id': 23, 'customer_id': 126, 'agency_id': 1}"
13757,"{'car_id': 14, 'customer_id': 101, 'agency_id': 2}"
13758,"{'car_id': 27, 'customer_id': 7, 'agency_id': 4}"
13759,"{'car_id': 20, 'customer_id': 81, 'agency_id': 2}"
13760,"{'car_id': 8, 'customer_id': 90, 'agency_id': 1}"
13761,"{'car_id': 28, 'customer_id': 128, 'agency_id': 2}"
13762,"{'car_id': 19, 'customer_id': 90, 'agency_id': 1}"
13763,"{'car_id': 8, 'customer_id': 32, 'agency_id': 3}"
13764,"{'car_id': 22, 'customer_id': 76, 'agency_id': 3}"
13765,"{'car_id': 13, 'customer_id': 133, 'agency_id': 2}"
13766,"{'car_id': 27, 'customer_id': 125, 'agency_id': 3}"
13767,"{'car_id': 20, 'customer_id': 121, 'agency_id': 4}"
13768,"{'car_id': 12, 'customer_id': 39, 'agency_id': 1}"
13769,"{'car_id': 21, 'customer_id': 138, 'agency_id': 3}"
13770,"{'car_id': 7, 'customer_id': 101, 'agency_id': 2}"
13771,"{'car_id': 23, 'customer_id': 140, 'agency_id': 2}"
13772,"{'car_id': 16, 'customer_id': 137, 'agency_id': 4}"
13773,"{'car_id': 28, 'customer_id': 98, 'agency_id': 1}"
13774,"{'car_id': 25, 'customer_id': 147, 'agency_id': 1}"
13775,"{'car_id': 14, 'customer_id': 132, 'agency_id': 2}"
13776,"{'car_id': 10, 'customer_id': 56, 'agency_id': 4}"
13777,"{'car_id': 6, 'customer_id': 24, 'agency_id': 1}"
13778,"{'car_id': 21, 'customer_id': 10, 'agency_id': 2}"
13779,"{'car_id': 25, 'customer_id': 119, 'agency_id': 4}"
13780,"{'car_id': 26, 'customer_id': 115, 'agency_id': 4}"
13781,"{'car_id': 9, 'customer_id': 148, 'agency_id': 2}"
13782,"{'car_id': 27, 'customer_id': 41, 'agency_id': 1}"
13783,"{'car_id': 25, 'customer_id': 87, 'agency_id': 3}"
13784,"{'car_id': 18, 'customer_id': 113, 'agency_id': 4}"
13785,"{'car_id': 22, 'customer_id': 52, 'agency_id': 1}"
13786,"{'car_id': 14, 'customer_id': 21, 'agency_id': 2}"
13787,"{'car_id': 1, 'customer_id': 33, 'agency_id': 2}"
13788,"{'car_id': 5, 'customer_id': 73, 'agency_id': 2}"
13789,"{'car_id': 21, 'customer_id': 63, 'agency_id': 2}"
13790,"{'car_id': 21, 'customer_id': 130, 'agency_id': 1}"
13791,"{'car_id': 19, 'customer_id': 76, 'agency_id': 3}"
13792,"{'car_id': 29, 'customer_id': 37, 'agency_id': 2}"
13793,"{'car_id': 10, 'customer_id': 68, 'agency_id': 1}"
13794,"{'car_id': 7, 'customer_id': 124, 'agency_id': 4}"
13795,"{'car_id': 10, 'customer_id': 134, 'agency_id': 2}"
13796,"{'car_id': 18, 'customer_id': 73, 'agency_id': 2}"
13797,"{'car_id': 9, 'customer_id': 64, 'agency_id': 4}"
13798,"{'car_id': 4, 'customer_id': 146, 'agency_id': 2}"
13799,"{'car_id': 6, 'customer_id': 101, 'agency_id': 4}"
13800,"{'car_id': 15, 'customer_id': 4, 'agency_id': 3}"
13801,"{'car_id': 28, 'customer_id': 156, 'agency_id': 3}"
13802,"{'car_id': 20, 'customer_id': 64, 'agency_id': 4}"
13803,"{'car_id': 24, 'customer_id': 86, 'agency_id': 1}"
13804,"{'car_id': 25, 'customer_id': 120, 'agency_id': 1}"
13805,"{'car_id': 15, 'customer_id': 90, 'agency_id': 3}"
13806,"{'car_id': 20, 'customer_id': 125, 'agency_id': 1}"
13807,"{'car_id': 1, 'customer_id': 79, 'agency_id': 2}"
13808,"{'car_id': 3, 'customer_id': 9, 'agency_id': 3}"
13809,"{'car_id': 15, 'customer_id': 15, 'agency_id': 4}"
13810,"{'car_id': 7, 'customer_id': 143, 'agency_id': 3}"
13811,"{'car_id': 14, 'customer_id': 16, 'agency_id': 2}"
13812,"{'car_id': 6, 'customer_id': 46, 'agency_id': 1}"
13813,"{'car_id': 20, 'customer_id': 79, 'agency_id': 2}"
13814,"{'car_id': 29, 'customer_id': 31, 'agency_id': 2}"
13815,"{'car_id': 8, 'customer_id': 32, 'agency_id': 3}"
13816,"{'car_id': 8, 'customer_id': 71, 'agency_id': 3}"
13817,"{'car_id': 3, 'customer_id': 120, 'agency_id': 4}"
13818,"{'car_id': 1, 'customer_id': 159, 'agency_id': 2}"
13819,"{'car_id': 27, 'customer_id': 133, 'agency_id': 1}"
13820,"{'car_id': 12, 'customer_id': 54, 'agency_id': 2}"
13821,"{'car_id': 7, 'customer_id': 98, 'agency_id': 1}"
13822,"{'car_id': 26, 'customer_id': 69, 'agency_id': 4}"
13823,"{'car_id': 24, 'customer_id': 99, 'agency_id': 4}"
13824,"{'car_id': 22, 'customer_id': 115, 'agency_id': 1}"
13825,"{'car_id': 16, 'customer_id': 13, 'agency_id': 2}"
13826,"{'car_id': 6, 'customer_id': 62, 'agency_id': 2}"
13827,"{'car_id': 22, 'customer_id': 103, 'agency_id': 3}"
13828,"{'car_id': 8, 'customer_id': 32, 'agency_id': 4}"
13829,"{'car_id': 10, 'customer_id': 71, 'agency_id': 1}"
13830,"{'car_id': 10, 'customer_id': 51, 'agency_id': 4}"
13831,"{'car_id': 22, 'customer_id': 110, 'agency_id': 1}"
13832,"{'car_id': 26, 'customer_id': 62, 'agency_id': 4}"
13833,"{'car_id': 12, 'customer_id': 90, 'agency_id': 4}"
13834,"{'car_id': 6, 'customer_id': 115, 'agency_id': 4}"
13835,"{'car_id': 6, 'customer_id': 69, 'agency_id': 1}"
13836,"{'car_id': 4, 'customer_id': 121, 'agency_id': 2}"
13837,"{'car_id': 26, 'customer_id': 113, 'agency_id': 3}"
13838,"{'car_id': 13, 'customer_id': 58, 'agency_id': 3}"
13839,"{'car_id': 5, 'customer_id': 138, 'agency_id': 2}"
13840,"{'car_id': 22, 'customer_id': 144, 'agency_id': 3}"
13841,"{'car_id': 12, 'customer_id': 120, 'agency_id': 3}"
13842,"{'car_id': 2, 'customer_id': 79, 'agency_id': 3}"
13843,"{'car_id': 29, 'customer_id': 79, 'agency_id': 2}"
13844,"{'car_id': 22, 'customer_id': 20, 'agency_id': 4}"
13845,"{'car_id': 23, 'customer_id': 128, 'agency_id': 1}"
13846,"{'car_id': 13, 'customer_id': 128, 'agency_id': 1}"
13847,"{'car_id': 15, 'customer_id': 120, 'agency_id': 2}"
13848,"{'car_id': 28, 'customer_id': 137, 'agency_id': 4}"
13849,"{'car_id': 12, 'customer_id': 40, 'agency_id': 1}"
13850,"{'car_id': 29, 'customer_id': 117, 'agency_id': 1}"
13851,"{'car_id': 10, 'customer_id': 31, 'agency_id': 4}"
13852,"{'car_id': 25, 'customer_id': 125, 'agency_id': 2}"
13853,"{'car_id': 17, 'customer_id': 72, 'agency_id': 3}"
13854,"{'car_id': 8, 'customer_id': 21, 'agency_id': 2}"
13855,"{'car_id': 5, 'customer_id': 155, 'agency_id': 1}"
